number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
6650,com.tvd12:ezyfox-json:1.1.3,1,74,18,0
6651,org.commonjava.indy:indy-test-fixtures-core:2.5.3,1,0,0,0
6652,org.opendaylight.mdsal.model:yang-ext:2013.09.07.18.7,1,15,13,0
6653,com.tvd12:ezyfox-json:1.1.4,1,63,18,0
6654,org.apache.hive.shims:hive-shims-common:1.2.1,1,182,492,0
6655,org.scala-lang:scala-compiler:2.9.3,1,0,0,0
6656,io.netty:netty-transport:4.1.48.Final,1,887,3573,0
6657,org.opendaylight.mdsal.model:yang-ext:2013.09.07.18.8,1,40,13,0
6658,org.apache.hive.shims:hive-shims-common:1.2.2,1,154,494,0
6659,org.springframework.cloud:spring-cloud-starter:2.1.1.RELEASE,1,0,0,0
6660,org.onosproject:onos-yang-utils-parser:1.11,1,1592,2493,0
6661,com.alibaba.csp:sentinel-logging-slf4j:1.8.1,1,24,22,0
6662,org.apache.xmlgraphics:batik-bridge:1.7,1,1861,2049,0
6663,net.databinder:dispatch-futures_2.8.2:0.7.8,1,51,49,0
6664,org.springframework:spring-aop:5.2.1.RELEASE,1,585,1585,0
6665,org.kodein.memory:kodein-memory-files:0.8.0,1,3075,0,0
6666,com.google.auth:google-auth-library-credentials:0.21.1,1,28,18,0
6667,jakarta.nosql.communication:communication-query:1.0.0-b3,1,49,55,0
6668,org.slf4j:jul-to-slf4j:2.0.0-alpha1,1,43,14,0
6669,org.apache.camel:camel-xml-jaxp:3.5.0,1,271,926,0
6670,com.github.fommil.netlib:netlib-native_system-win-i686:1.1,1,0,0,0
6671,org.eclipse.jetty:jetty-http:9.4.20.v20190813,1,574,930,0
6672,org.codehaus.groovy:groovy-swing:3.0.5,1,740,2139,0
6673,org.springframework.security:spring-security-crypto:4.0.4.RELEASE,1,126,130,0
6674,io.circe:circe-core_2.13:0.13.0,1,2867,9002,0
6675,io.springfox:springfox-bean-validators:3.0.0,1,86,298,0
6676,com.github.xiaoymin:knife4j-spring-boot-starter:2.0.2,1,26,0,0
6677,io.youi:youi-macros_2.12:0.13.20,1,53,49,0
6678,org.netbeans.api:org-openide-text:RELEASE122,1,337,1061,0
6679,org.netbeans.api:org-openide-text:RELEASE121,1,349,1061,0
6680,io.smallrye.reactive:smallrye-axle-core:1.1.0,1,1272,6369,0
6681,org.netbeans.api:org-openide-text:RELEASE123,1,590,1061,0
6682,io.trino.tempto:tempto-kafka:183,1,0,0,0
6683,org.springframework.cloud:spring-cloud-starter-openfeign:2.2.0.RELEASE,1,0,0,0
6684,org.netbeans.modules:org-netbeans-libs-elimpl:RELEASE123,1,27,0,0
6685,org.openehealth.ipf.platform-camel:ipf-platform-camel-ihe-fhir-core:3.7.4,1,88,179,0
6686,org.slf4j:jcl-over-slf4j:1.5.6,1,93,149,0
6687,io.agrest:agrest-annotations:3.9,1,19,10,0
6688,org.msgpack:msgpack-core:0.8.20,1,283,1172,0
6689,org.msgpack:msgpack-core:0.8.21,1,0,0,0
6690,io.netty:netty-transport-native-kqueue:4.1.48.Final,1,140,795,0
6691,com.mockrunner:mockrunner-core:2.0.6,1,933,561,0
6692,org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1,1,29,66,0
6693,org.netbeans.api:org-netbeans-modules-editor-deprecated-pre65formatting:RELEASE121,1,166,388,0
6694,org.netbeans.api:org-netbeans-modules-editor-deprecated-pre65formatting:RELEASE122,1,160,388,0
6695,org.netbeans.api:org-netbeans-modules-editor-deprecated-pre65formatting:RELEASE123,1,187,388,0
6696,com.typesafe.akka:akka-http-core_2.13:10.1.11,1,7207,26349,0
6697,com.guicedee.services:jakarta.activation:1.1.1.2-jre14,1,537,247,0
6698,org.codehaus.mojo:build-helper-maven-plugin:1.10,1,89,104,0
6699,org.jclouds.provider:rackspace-clouddns-uk:1.6.0,1,129,12,0
6700,org.ejml:simple:0.30,1,52,107,0
6701,org.scala-lang.modules:scala-parser-combinators_2.11:1.1.2,1,437,2029,0
6702,org.scala-lang.modules:scala-parser-combinators_2.11:1.1.0,1,381,2054,0
6703,one.xingyi:core_2.13:0.6.7,1,6410,18994,0
6704,org.springframework.boot:spring-boot-gradle-plugin:2.3.4.RELEASE,1,4444,767,0
6705,joda-time:joda-time:2.10.10,1,1912,4486,0
6706,org.scalacheck:scalacheck_2.11:1.14.3,1,2517,11973,0
6707,com.proofpoint.platform:stats:2.38,1,205,441,0
6708,software.amazon.awssdk:profiles:2.14.19,1,70,204,0
6709,io.quarkus:quarkus-rest-client:1.11.0.Final,1,60,36,0
6710,io.quarkus:quarkus-jackson:1.10.3.Final,1,11,7,0
6711,cn.stylefeng.roses:monitor-spring-boot-starter:7.0.1,1,2644,2,0
6712,org.apache.cassandra.deps:avro:1.4.0-cassandra-1,1,1232,2405,0
6713,org.wso2.orbit.com.googlecode.libphonenumber:libphonenumber:7.4.2.wso2v1,1,0,0,0
6714,org.springframework.boot:spring-boot-starter:1.5.19.RELEASE,1,22,0,0
6715,io.springfox:springfox-spring-webmvc:3.0.0,1,44,97,0
6716,com.twitter:util-codec_2.9.2:6.3.8,1,30,34,0
6717,com.github.squirrelgrip:cheti:1.1.13,1,151,267,0
6718,org.codehaus.groovy:groovy-ant:2.5.4,1,217,328,0
6719,com.mockrunner:mockrunner-core:2.0.4,1,456,561,0
6720,org.eclipse.xtend:org.eclipse.xtend.lib.macro:2.24.0,1,238,433,0
6721,com.typesafe.akka:akka-serialization-jackson_2.13:2.6.4,1,181,710,0
6722,org.glassfish.hk2:class-model:2.5.0-b32,1,202,332,0
6723,io.quarkus.arc:arc-processor:1.10.3.Final,1,783,1700,0
6724,org.apache.spark:spark-unsafe_2.11:2.4.7,1,153,206,0
6725,org.apache.xmlgraphics:batik-xml:1.7,1,736,77,0
6726,com.vaadin.external.google:android-json:0.0.20131108.vaadin1,1,70,154,0
6727,io.smallrye:smallrye-health-provided-checks:2.2.6,1,21,57,0
6728,io.reactivex:rxjava:1.2.0,1,0,0,0
6729,io.monix:monix-eval_2.13:3.2.2,1,1407,5815,0
6730,io.reactivex:rxjava:1.2.4,1,1822,4954,0
6731,org.springframework:spring-tx:5.0.4.RELEASE,1,459,1132,0
6732,jakarta.ws.rs:jakarta.ws.rs-api:2.1.5,1,290,1097,0
6733,io.netty:netty-transport-native-epoll:4.1.49.Final,1,284,1011,0
6734,com.google.protobuf:protobuf-java-util:3.15.2,1,141,335,0
6735,org.sonatype.aether:aether-api:1.7,1,121,575,0
6736,jakarta.ws.rs:jakarta.ws.rs-api:2.1.6,1,242,1097,0
6737,com.google.protobuf:protobuf-java-util:3.15.6,1,134,335,0
6738,net.jodah:typetools:0.4.4,1,100,33,0
6739,org.glassfish.hk2:hk2-locator:2.2.0-b21,1,263,584,0
6740,com.javax0.geci:javageci-core:1.6.2,1,1124,1106,0
6741,com.twitter:util-slf4j-jul-bridge_2.12:20.12.0,1,40,60,0
6742,com.github.ben-manes.caffeine:caffeine:2.5.6,1,2028,6358,0
6743,org.elasticsearch.plugin:transport-netty4-client:6.8.13,1,4012,423,0
6744,org.parboiled:parboiled_2.10:2.0-M2,1,1768,3011,0
6745,com.daml:resources_2.12:1.9.0-snapshot.20210112.6040.0.7171cb38,1,717,655,0
6746,org.apache.camel:camel-microprofile-config:3.7.0,1,126,10,0
6747,org.springframework.boot:spring-boot:1.5.11.RELEASE,1,931,2729,0
6748,org.apache.lucene:lucene-suggest:8.5.1,1,758,812,0
6749,com.twitter:finagle-http2_2.12:21.1.0,1,489,1529,0
6750,org.glassfish.jersey.core:jersey-common:3.0.0-M6,1,3508,6636,0
6751,org.msgpack:msgpack-core:0.8.16,1,283,1155,0
6752,org.ogc-schemas:iso19139-v_20070417:3.0.0,1,11221,19734,0
6753,org.netbeans.modules:org-netbeans-modules-j2ee-common:RELEASE121,1,4287,352,0
6754,org.apache.maven:maven-model-builder:3.0.4,1,236,625,0
6755,org.typelevel:cats-core_2.12:2.2.0,1,14159,53183,0
6756,io.quarkus:quarkus-core-deployment:1.11.6.Final,1,5236,3434,0
6757,com.github.waffle:waffle-spring-boot-starter2:3.0.0,1,0,0,0
6758,org.tpolecat:natchez-lightstep-grpc_2.12:0.0.20,1,2587,0,0
6759,org.netbeans.modules:org-netbeans-modules-j2ee-common:RELEASE123,1,370,352,0
6760,mysql:mysql-connector-java:5.1.46,1,4875,6963,0
6761,org.jaitools:jt-zonalstats:1.5.0,1,72,40,0
6762,org.eclipse.tycho:sisu-equinox-api:2.2.0,1,24,2,0
6763,mysql:mysql-connector-java:5.1.44,1,0,0,0
6764,com.codahale.metrics:metrics-jvm:3.0.2,1,51,88,0
6765,org.springframework.boot:spring-boot-properties-migrator:2.2.8.RELEASE,1,74,109,0
6766,com.kohlschutter.junixsocket:junixsocket-native-common:2.0.4,1,37,8,0
6767,org.eclipse.dirigible:dirigible-api-facade-security:5.6.0,1,37,12,0
6768,io.quarkus:quarkus-bootstrap-gradle-resolver:1.8.0.Final,1,3777,11579,0
6769,org.apache.curator:curator-recipes:2.6.0,1,511,964,0
6770,org.hibernate.common:hibernate-commons-annotations:5.1.0.Final,1,186,469,0
6771,org.jboss.spec.javax.jms:jboss-jms-api_2.0_spec:1.0.2.Final,1,68,499,0
6772,org.eclipse.jetty:jetty-http:9.4.18.v20190429,1,486,913,0
6773,nekohtml:nekohtml:0.9.5,1,499,434,0
6774,io.zipkin.brave:brave-instrumentation-rpc:5.10.1,1,33,51,0
6775,io.youi:youi-communication_sjs1_2.13:0.13.17,1,5423,1292,0
6776,org.webjars.npm:yaml:2.0.0-5,1,42,0,0
6777,io.airlift:airline:0.8,1,242,363,0
6778,org.jboss.arquillian.junit:arquillian-junit-container:1.1.1.Final,1,24,11,0
6779,com.fasterxml.jackson.datatype:jackson-datatype-guava:2.9.10,1,230,280,0
6780,io.inugami:inugami_core_tools:2.0.0,1,393,1265,0
6781,com.amazonaws:aws-xray-recorder-sdk-aws-sdk-instrumentor:2.5.0,1,11,0,0
6782,org.jboss.weld:weld-spi:2.3.Final,1,110,434,0
6783,mysql:mysql-connector-java:5.1.35,1,5921,7137,0
6784,io.airlift:airline:0.6,1,0,0,0
6785,io.quarkus:quarkus-elytron-security-common:1.11.0.Beta2,1,28,24,0
6786,org.eclipse.jetty:jetty-server:9.4.33.v20201020,1,2253,4031,0
6787,org.codehaus.mojo:animal-sniffer-annotations:1.20,1,26,0,0
6788,org.typelevel:paiges-core_2.13:0.3.2,1,415,1163,0
6789,com.github.javaparser:javaparser-core:3.18.0,1,3670,14324,0
6790,org.codehaus.jackson:jackson-mapper-asl:1.9.11,1,3830,4225,0
6791,org.glassfish:javax.el:3.0.0,1,639,1072,0
6792,org.codehaus.jackson:jackson-mapper-asl:1.9.12,1,1469,4225,0
6793,org.codehaus.jackson:jackson-mapper-asl:1.9.13,1,1486,4226,0
6794,com.github.salomonbrys.kodein:kodein:4.1.0,1,65,183,0
6795,net.sf.smc:statemap:6.0.1,1,0,0,0
6796,io.opencensus:opencensus-api:0.8.0,1,271,1047,0
6797,com.ieooc.nacos:nacos-consistency:1.4.1,1,280,1055,0
6798,org.springframework.security:spring-security-cas:5.4.2,1,47,158,0
6799,com.thesamet.scalapb:scalapb-runtime_2.12:0.10.11,1,9841,39446,0
6800,org.codehaus.groovy:groovy-templates:2.4.15,1,449,434,0
6801,org.codehaus.mojo:animal-sniffer-annotations:1.14,1,19,0,0
6802,org.apache.camel:camel-timer:3.5.0,1,68,64,0
6803,mysql:mysql-connector-java:5.1.24,1,4809,6018,0
6804,org.uberfire:uberfire-client:7.48.0.Final,1,8,0,0
6805,org.springframework.cloud:spring-cloud-starter-ribbon:1.4.0.RELEASE,1,40,3,0
6806,au.com.bytecode.opencsv.wso2:opencsv:1.8.wso2v1,1,0,0,0
6807,org.codehaus.groovy:groovy-templates:2.4.12,1,174,430,0
6808,org.apache.lucene:lucene-memory:8.2.0,1,152,212,0
6809,org.akhikhl.gretty:gretty-runner-jetty9:1.1.5,1,3962,524,0
6810,io.netty:netty-codec-http2:4.1.42.Final,1,1030,2615,0
6811,com.truthbean.logger:slf4j-adapter:0.2.0-RELEASE,1,41,133,0
6812,com.aliyun:ros-cdk-core:1.0.2,1,1084,1215,0
6813,org.codehaus.mojo:animal-sniffer-annotations:1.19,1,70,0,0
6814,org.codehaus.mojo:animal-sniffer-annotations:1.18,1,18,0,0
6815,com.twitter:scrooge-serializer_2.9.2:3.6.0,1,27,26,0
6816,org.codehaus.mojo:animal-sniffer-annotations:1.17,1,22,0,0
6817,io.vertx:vertx-web-common:3.9.4,1,50,160,0
6818,io.quarkus:quarkus-jsonp:1.10.3.Final,1,10,0,0
6819,io.vertx:vertx-web-common:3.9.3,1,46,160,0
6820,org.eclipse.jetty:jetty-util:9.4.34.v20201102,1,1451,2992,0
6821,io.vertx:vertx-web-common:3.9.2,1,53,153,0
6822,io.springfox:springfox-swagger-ui:2.7.0,1,23,0,0
6823,com.aliyun:credentials-java:0.2.4,1,162,280,0
6824,org.apache.jackrabbit:oak-blob:1.22.5,1,199,370,0
6825,com.aliyun:credentials-java:0.2.5,1,493,281,0
6826,org.apache.maven:maven-repository-metadata:3.1.0,1,66,110,0
6827,io.debezium:debezium-ddl-parser:1.0.0.Final,1,7445,23474,0
6828,net.sf.jopt-simple:jopt-simple:3.2,1,200,272,0
6829,org.apache.maven:maven-repository-metadata:3.1.1,1,78,109,0
6830,io.vertx:vertx-proton:3.9.2,1,658,1376,0
6831,org.eclipse.jetty:jetty-servlet:9.4.38.v20210224,1,292,658,0
6832,org.apache.hyracks:hyracks-dataflow-common:0.3.6,1,281,554,0
6833,org.springframework.boot:spring-boot-starter-aop:2.3.4.RELEASE,1,20,0,0
6834,org.ogc-schemas:gml-v_3_2:3.0.0,1,13209,20907,0
6835,io.vertx:vertx-web-common:3.9.5,1,62,160,0
6836,com.github.japgolly.univeq:univeq_2.13:1.3.0,1,0,0,0
6837,com.vdurmont:semver4j:2.2.0,1,94,112,0
6838,org.junit.vintage:junit-vintage-engine:5.7.0,1,0,0,0
6839,org.coursera:dropwizard-metrics-datadog:1.1.13,1,17,13,0
6840,org.eclipse.tycho:org.eclipse.tycho.embedder.shared:2.2.0,1,29,60,0
6841,software.amazon.awssdk:profiles:2.14.10,1,95,204,0
6842,org.springframework.boot:spring-boot-starter-logging:2.1.17.RELEASE,1,14,0,0
6843,org.springframework.cloud.stream.app:cdc-debezium-source-kafka:1.0.4.RELEASE,1,0,0,0
6844,io.opencensus:opencensus-api:0.11.1,1,186,1126,0
6845,io.netty:netty-buffer:4.1.39.Final,1,965,3853,0
6846,net.codingwell:scala-guice_2.12:4.2.1,1,0,0,0
6847,com.openhtmltopdf:openhtmltopdf-rtl-support:1.0.0,1,24,26,0
6848,com.github.kynthus:unixista-argparse_2.11:1.0.0,1,407,1409,0
6849,org.eclipse.jetty:jetty-servlets:9.2.14.v20151106,1,0,0,0
6850,com.javax0.jamal:jamal-core:1.6.3,1,94,118,0
6851,org.seppiko:commons-mail:1.0.1.RELEASE,1,2942,69,0
6852,org.eclipse.jetty:jetty-jndi:9.2.14.v20151106,1,0,0,0
6853,org.jetbrains:annotations:17.0.0,1,233,32,0
6854,io.helidon.common:helidon-common-context:2.1.0,1,94,115,0
6855,io.vertx:vertx-core:3.7.1,1,3220,11854,0
6856,com.github.scalaprops:scalaprops-core_sjs1_2.12:0.8.2,1,476,2409,0
6857,org.apereo.cas:cas-server-core-authentication-api:5.3.16,1,403,1063,0
6858,org.jasig.cas.client:cas-client-support-saml:3.4.1,1,35,16,0
6859,com.vladsch.flexmark:flexmark-util:0.61.6,1,15,0,0
6860,co.cask.tephra:tephra-hbase-compat-1.0:0.6.0,1,0,0,0
6861,org.n52.sensorweb:52n-xml-sosro-v10:2.7.0,1,106,428,0
6862,io.github.vigoo:zio-aws-core_2.13:3.15.40.3,1,650,2816,0
6863,org.springframework.security:spring-security-core:4.0.1.RELEASE,1,710,1336,0
6864,org.springframework.cloud:spring-cloud-consul-discovery:1.3.6.RELEASE,1,106,294,0
6865,me.xethh.utils:functional-packs:1.0.0,1,115,26,0
6866,org.sakaiproject.kernel:sakai-kernel-util:20.2,1,1247,545,0
6867,com.gitlab.cdc-java.util:cdc-util-compress:0.5.0,1,3161,42,0
6868,org.springframework.boot:spring-boot-starter-logging:2.2.11.RELEASE,1,16,0,0
6869,com.madgag.spongycastle:core:1.51.0.0,1,8332,10914,0
6870,io.netty:netty-handler-proxy:4.1.51.Final,1,53,120,0
6871,com.twitter:util-slf4j-api_2.11:21.2.0,1,247,160,0
6872,org.graalvm.nativeimage:library-support:21.0.0.2,1,0,0,0
6873,com.tomtom.speedtools:metrics:3.2.22,1,3068,62,0
6874,io.fabric8:openshift-model-console:5.0.2,1,306,1848,0
6875,org.springframework:spring-jdbc:5.1.3.RELEASE,1,1464,2151,0
6876,com.sap.cloud.mt:multi-tenant-subscription:1.7.0,1,238,360,0
6877,de.sciss:lucre-core_3.0.0-M3:4.4.1,1,0,0,0
6878,org.apache.kerby:kerb-server:1.0.1,1,182,322,0
6879,io.grpc:grpc-context:1.36.0,1,181,152,0
6880,io.quarkus:quarkus-bootstrap-core:1.4.1.Final,1,574,908,0
6881,com.avast.clients.rabbitmq:rabbitmq-client-api_2.13:8.5.0,1,90,362,0
6882,com.typesafe.akka:akka-slf4j_2.13:2.6.4,1,52,105,0
6883,io.fabric8:kubernetes-model-extensions:5.0.2,1,753,4024,0
6884,org.wso2.carbon:org.wso2.carbon.base:4.6.2-m4,1,56,111,0
6885,org.webjars.npm:has-bigints:1.0.1,1,11,0,0
6886,org.apache.curator:curator-framework:5.1.0,1,702,1768,0
6887,com.vladsch.flexmark:flexmark-ext-abbreviation:0.62.2,1,64,132,0
6888,org.apache.hadoop:hadoop-yarn-server-web-proxy:2.7.2,1,0,0,0
6889,com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.11.2,1,220,354,0
6890,com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.11.3,1,237,354,0
6891,org.apache.shardingsphere.elasticjob:elasticjob-simple-executor:3.0.0-beta,1,20,5,0
6892,org.drools:drools-core-reflective:7.46.0.Final,1,93,205,0
6893,org.webjars.npm:dicom-parser:1.8.7,1,41,0,0
6894,com.labijie.infra:commons-snowflake-starter:2.0.1,1,90,134,0
6895,org.eclipse.jetty:jetty-client:9.4.20.v20190813,1,448,1530,0
6896,org.apache.lucene:lucene-analyzers-common:4.10.3,1,3387,3245,0
6897,com.google.inject.extensions:guice-assistedinject:4.2.2,1,267,125,0
6898,com.google.inject.extensions:guice-assistedinject:4.2.3,1,238,122,0
6899,org.netbeans.api:org-netbeans-modules-html-lexer:RELEASE123,1,155,70,0
6900,org.springframework:spring-jcl:5.1.8.RELEASE,1,38,155,0
6901,software.amazon.awscdk:cdk-assets:1.89.0,1,61,95,0
6902,io.opencensus:opencensus-api:0.24.0,1,371,1854,0
6903,org.locationtech.geomesa:geomesa-z3_2.11:2.3.3,1,228,715,0
6904,org.apache.shiro:shiro-guice:1.6.0,1,50,159,0
6905,org.apache.nifi:nifi-standard-record-utils:1.13.0,1,186,131,0
6906,org.apache.maven:maven-plugin-parameter-documenter:2.2.1,1,38,56,0
6907,org.eclipse.scout.rt:org.eclipse.scout.rt.shared:11.0.3,1,1903,3327,0
6908,com.daml:concurrent_2.12:1.6.0-snapshot.20201007.5314.0.b4a47d0b,1,0,0,0
6909,com.mattbertolini:liquibase-slf4j:2.0.0,1,15,12,0
6910,org.kie.workbench.services:kie-wb-common-refactoring-api:7.47.0.Final,1,0,0,0
6911,com.daml:participant-state-ledger-configuration-java-proto:1.6.0-snapshot.20201007.5314.0.b4a47d0b,1,0,0,0
6912,org.netbeans.api:org-netbeans-modules-projectapi:RELEASE123,1,0,0,0
6913,org.netbeans.api:org-netbeans-modules-projectapi:RELEASE122,1,0,0,0
6914,org.netbeans.api:org-netbeans-modules-projectapi:RELEASE121,1,0,0,0
6915,org.scala-lang.modules:scala-parser-combinators_2.13:1.1.2,1,853,3127,0
6916,org.apache.ivy:ivy:2.5.0,1,5080,6404,0
6917,org.uberfire:uberfire-nio2-api:7.47.0.Final,1,0,0,0
6918,com.mchange:mchange-commons-scala_2.10:0.4.16,1,404,1715,0
6919,io.atlassian.fugue:fugue:3.0.0,1,0,0,0
6920,org.glassfish.jersey.core:jersey-client:2.30.1,1,514,1571,0
6921,org.wso2.carbon.analytics:org.wso2.carbon.siddhi.extensions.installer.core:3.0.49,1,3957,253,0
6922,io.sundr:resourcecify-annotations:0.21.0,1,24,5,0
6923,org.wso2.eventing:wso2eventing-api:2.1,1,0,0,0
6924,org.specs2:specs2-common_sjs1_2.13:4.10.6,1,0,0,0
6925,de.benediktmeurer.gwt-slf4j:gwt-slf4j:0.0.2,1,35,35,0
6926,org.apache.hadoop:hadoop-yarn-server-applicationhistoryservice:3.2.2,1,1152,1069,0
6927,org.jline:jline-style:3.17.1,1,69,90,0
6928,software.amazon.awssdk:annotations:2.14.19,1,15,4,0
6929,org.mvel:mvel2:2.3.1.Final,1,4746,5060,0
6930,org.yupana:yupana-utils_2.12:0.20.0,1,92,145,0
6931,com.jayway.jsonpath:json-path:2.4.0,1,432,1166,0
6932,org.codehaus.groovy:groovy-sql:2.4.15,1,207,474,0
6933,org.uberfire:uberfire-project-api:7.45.0.Final,1,94,454,0
6934,com.fasterxml.jackson.jr:jackson-jr-objects:2.11.2,1,519,683,0
6935,de.adorsys.psd2.sandbox:oba-rest-api:5.4,1,2794,46,0
6936,org.portable-scala:portable-scala-reflect_2.13:1.1.1,1,48,125,0
6937,org.apache.avro:avro-ipc:1.8.2,1,225,586,0
6938,org.bndly.common.service:org.bndly.common.service.shared-service-api:1.0.2,1,53,65,0
6939,com.squareup.okio:okio:1.7.0,1,708,503,0
6940,org.web3j:core:4.8.4,1,1525,1976,0
6941,org.apache.jena:jena-dboe-trans-data:3.16.0,1,207,546,0
6942,org.netbeans.api:org-netbeans-modules-sampler:RELEASE121,1,25,91,0
6943,org.netbeans.api:org-netbeans-modules-sampler:RELEASE123,1,24,91,0
6944,javax.servlet:jsp-api:2.0,1,0,0,0
6945,org.netbeans.api:org-netbeans-modules-sampler:RELEASE122,1,36,91,0
6946,org.uberfire:uberfire-preferences-client:7.47.0.Final,1,0,0,0
6947,org.springframework:spring-asm:3.1.4.RELEASE,1,425,453,0
6948,io.grpc:grpc-stub:1.18.0,1,78,167,0
6949,org.jasig.cas.client:cas-client-core:3.6.1,1,350,600,0
6950,org.parboiled:parboiled-java:1.1.7,1,180,378,0
6951,software.amazon.awssdk:annotations:2.14.10,1,20,4,0
6952,org.parboiled:parboiled-java:1.1.6,1,309,519,0
6953,io.grpc:grpc-context:1.23.0,1,85,145,0
6954,org.apache.ant:ant:1.7.1,1,5479,6793,0
6955,com.alibaba.middleware:termd-core:1.1.7.11,1,5597,1156,0
6956,org.webjars.npm:turf__bearing:6.2.0-alpha.2,1,14,0,0
6957,org.apache.ant:ant:1.7.0,1,0,0,0
6958,org.apache.sling:org.apache.sling.testing.sling-mock.junit4:2.3.10,1,37,26,0
6959,io.netty:netty-resolver-dns:4.1.52.Final,1,432,650,0
6960,com.netflix.netflix-commons:netflix-eventbus:0.3.0,1,0,0,0
6961,io.netty:netty-codec-dns:4.1.48.Final,1,142,505,0
6962,io.swagger.core.v3:swagger-jaxrs2:2.0.0,1,353,446,0
6963,org.asciidoctor:asciidoctor-java-integration:0.1.3,1,125,291,0
6964,org.springframework:spring-webmvc:5.1.8.RELEASE,1,0,0,0
6965,com.aoindustries:ao-fluent-html:0.4.0,1,639,1380,0
6966,org.specs2:specs2-gwt_sjs1_2.13:4.10.6,1,0,0,0
6967,joda-time:joda-time:2.8.2,1,1142,4425,0
6968,org.asynchttpclient:async-http-client-netty-utils:2.3.0,1,45,48,0
6969,com.lihaoyi:mill-scalajslib_2.13:0.9.5-46-c500ca,1,169,621,0
6970,joda-time:joda-time:2.8.1,1,1932,4425,0
6971,org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0.1,1,60,317,0
6972,org.99soft.guice:rocoto:6.2,1,101,166,0
6973,org.hyperledger.sawtooth:sawtooth-sdk-signing:v0.1.2,1,28,34,0
6974,org.apache.deltaspike.core:deltaspike-core-api:1.0.1,1,1161,775,0
6975,org.springframework.boot:spring-boot-starter:2.3.9.RELEASE,1,23,0,0
6976,com.microsoft.sqlserver:mssql-jdbc:7.0.0.jre8,1,5043,4522,0
6977,org.apache.hadoop:hadoop-common:3.2.2,1,11009,22024,0
6978,org.springframework.boot:spring-boot-loader:2.3.7.RELEASE,1,267,633,0
6979,io.quarkus:quarkus-security-runtime-spi:1.11.4.Final,1,16,2,0
6980,com.gitee.zcx7878:leisure.springboot.mybatis:1.0.0.2,1,16,0,0
6981,com.github.rholder:guava-retrying:2.0.0,1,66,124,0
6982,com.stumbleupon:async:1.4.1,1,0,0,0
6983,com.daml:rs-grpc-bridge:1.6.0-snapshot.20201007.5314.0.b4a47d0b,1,0,0,0
6984,com.sourceninja:sourceninja-maven-plugin:0.1.7,1,3354,8,0
6985,org.springframework.cloud:spring-cloud-starter-zuul:1.2.3.RELEASE,1,14,0,0
6986,com.google.oauth-client:google-oauth-client-java6:1.22.0,1,37,46,0
6987,net.java.dev.jna:jna:4.0.0,1,458,859,0
6988,org.openscience.cdk:cdk-builder3d:1.5.14,1,192,85,0
6989,org.apache.activemq:artemis-tools:2.15.0,1,55,32,0
6990,org.jboss.resteasy:resteasy-client-api:4.5.6.Final,1,56,359,0
6991,io.dropwizard:dropwizard-client:0.7.1,1,28,65,0
6992,io.dropwizard:dropwizard-configuration:1.3.27,1,76,86,0
6993,org.jasig.resourceserver:resource-server-core:1.3.1,1,6706,4015,0
6994,com.vladsch.flexmark:flexmark-ext-enumerated-reference:0.62.2,1,199,298,0
6995,org.apache.lucene:lucene-core:5.5.5,1,0,0,0
6996,com.atlassian.sal:sal-api:3.0.7,1,0,0,0
6997,org.uberfire:uberfire-commons-editor-api:7.51.0.Final,1,36,120,0
6998,com.twitter:util-lint_2.13:20.10.0,1,50,103,0
6999,org.eclipse.microprofile.context-propagation:microprofile-context-propagation-api:1.0.1,1,22,58,0
7000,org.mockito:mockito-scala_2.12:1.16.11,1,1489,3541,0
7001,com.squareup.okhttp3:logging-interceptor:3.12.6,1,62,44,0
7002,net.java.dev.jna:jna-platform:4.5.2,1,2550,4447,0
7003,org.jbehave:jbehave-ant:4.3.2,1,3452,90,0
7004,com.squareup.okhttp3:logging-interceptor:3.12.1,1,37,44,0
7005,me.shadaj:slinky-web_sjs0.6_2.13:0.6.6+12-3b63ddf1,1,23165,146107,0
