number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
657,com.twitter:inject-server_2.13:20.10.0,0,69211,50615,18596,2511,0,0,170202,5471690,com.google.inject.extensions:guice-multibindings:4.2.3;com.twitter:inject-ports_2.13:20.10.0;javax.xml.bind:jaxb-api:2.3.0;javax.inject:javax.inject:1;com.twitter:util-hashing_2.13:20.10.0;io.netty:netty-transport-native-unix-common:4.1.51.Final;com.google.guava:guava:27.1-jre;org.fusesource.jansi:jansi:1.12;org.scala-lang:scala-library:2.13.1;com.twitter:inject-stack_2.13:20.10.0;org.hamcrest:hamcrest-core:1.3;com.twitter:util-slf4j-jul-bridge_2.13:20.10.0;com.twitter:util-registry_2.13:20.10.0;junit:junit:4.12;joda-time:joda-time:2.10.8;com.twitter:finagle-init_2.13:20.10.0;com.github.ben-manes.caffeine:caffeine:2.8.5;org.scala-lang.modules:scala-collection-compat_2.13:2.1.2;io.netty:netty-handler-proxy:4.1.51.Final;com.twitter:inject-core_2.13:20.10.0;org.scala-lang:scala-reflect:2.13.1;com.twitter:util-codec_2.13:20.10.0;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;io.netty:netty-codec-http2:4.1.51.Final;com.twitter:util-jvm_2.13:20.10.0;com.twitter:finagle-netty4_2.13:20.10.0;com.twitter:finagle-tunable_2.13:20.10.0;aopalliance:aopalliance:1.0;com.twitter:util-core_2.13:20.10.0;com.fasterxml.jackson.core:jackson-annotations:2.11.2;org.slf4j:slf4j-api:1.7.30;com.twitter:finagle-toggle_2.13:20.10.0;com.google.errorprone:error_prone_annotations:2.4.0;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.twitter:inject-app_2.13:20.10.0;io.netty:netty-codec-socks:4.1.51.Final;com.google.j2objc:j2objc-annotations:1.1;com.google.inject:guice:4.2.3;com.twitter:util-routing_2.13:20.10.0;org.scala-lang:scala-compiler:2.13.1;io.netty:netty-resolver:4.1.51.Final;com.twitter:finagle-stats-core_2.13:20.10.0;com.twitter:twitter-server_2.13:20.10.0;com.google.guava:failureaccess:1.0.1;org.codehaus.mojo:animal-sniffer-annotations:1.17;com.twitter:inject-modules_2.13:20.10.0;com.twitter:util-slf4j-api_2.13:20.10.0;org.joda:joda-convert:1.5;jline:jline:2.14.6;com.twitter:util-logging_2.13:20.10.0;com.twitter:util-security_2.13:20.10.0;com.google.inject.extensions:guice-assistedinject:4.2.3;com.twitter:finagle-http_2.13:20.10.0;org.slf4j:jul-to-slf4j:1.7.30;org.scala-lang:scalap:2.13.1;com.thoughtworks.paranamer:paranamer:2.8;io.netty:netty-handler:4.1.51.Final;com.twitter:util-function_2.13:20.10.0;io.netty:netty-buffer:4.1.51.Final;io.netty:netty-tcnative-boringssl-static:2.0.34.Final;io.netty:netty-codec-http:4.1.51.Final;com.twitter:util-cache_2.13:20.10.0;io.netty:netty-codec:4.1.51.Final;com.twitter:inject-server_2.13:20.10.0;org.slf4j:jcl-over-slf4j:1.7.30;org.hdrhistogram:HdrHistogram:2.1.11;com.twitter:util-stats_2.13:20.10.0;com.twitter:finagle-netty4-http_2.13:20.10.0;com.twitter:inject-slf4j_2.13:20.10.0;com.github.nscala-time:nscala-time_2.13:2.22.0;org.slf4j:log4j-over-slf4j:1.7.30;com.twitter:finagle-http2_2.13:20.10.0;org.scala-lang.modules:scala-parser-combinators_2.13:1.1.2;com.twitter:util-app_2.13:20.10.0;com.twitter:finagle-stats_2.13:20.10.0;com.twitter:util-lint_2.13:20.10.0;io.netty:netty-transport-native-epoll:4.1.51.Final;io.netty:netty-transport:4.1.51.Final;com.fasterxml.jackson.module:jackson-module-paranamer:2.11.2;com.twitter:util-tunable_2.13:20.10.0;com.fasterxml.jackson.core:jackson-core:2.11.2;com.google.code.findbugs:jsr305:2.0.1;com.twitter:finagle-core_2.13:20.10.0;com.fasterxml.jackson.module:jackson-module-scala_2.13:2.11.2;net.codingwell:scala-guice_2.13:4.2.11;com.twitter:inject-utils_2.13:20.10.0;org.checkerframework:checker-qual:3.4.1;com.twitter:finagle-base-http_2.13:20.10.0;com.twitter:util-app-lifecycle_2.13:20.10.0;io.netty:netty-common:4.1.51.Final
658,com.thesamet.scalapb.grpcweb:scalapb-grpcweb-code-gen_3.0.0-RC1:0.6.0,0,27246,27246,0,null,0,0,-1,-1,com.thesamet.scalapb.grpcweb:scalapb-grpcweb-code-gen_3.0.0-RC1:0.6.0;org.scala-lang:scala3-library_3.0.0-RC1:3.0.0-RC1;org.scala-lang:scala-library:2.13.4;com.thesamet.scalapb:compilerplugin_3.0.0-RC1:0.11.0-M7;com.google.protobuf:protobuf-java:3.13.0;org.scala-lang.modules:scala-collection-compat_2.13:2.4.2;com.thesamet.scalapb:protoc-gen_2.13:0.9.2;com.thesamet.scalapb:protoc-bridge_2.13:0.9.2;dev.dirs:directories:23
659,dev.marksman:kraftwerk:0.9.1,7414,13989,13579,410,789,18186,72865,18206,43559,com.jnape.palatable:lambda:5.2.0;dev.marksman:collection-views:1.2.3;dev.marksman:enhanced-iterables:1.2.0;dev.marksman:kraftwerk:0.9.1
660,com.aliyun:ros-cdk-ros:1.0.0,2683,12121,11799,322,161,11298,51957,11047,45270,com.fasterxml.jackson.core:jackson-annotations:2.11.4;software.constructs:constructs:3.3.126;org.jetbrains:annotations:19.0.0;com.aliyun:ros-cdk-cxapi:1.0.2;javax.annotation:javax.annotation-api:1.3.2;com.fasterxml.jackson.core:jackson-databind:2.11.4;com.aliyun:ros-cdk-core:1.0.2;com.aliyun:ros-cdk-assembly-schema:1.0.2;com.aliyun:ros-cdk-ros:1.0.0;software.amazon.jsii:jsii-runtime:1.33.0;com.fasterxml.jackson.core:jackson-core:2.11.4
661,org.scala-js:scalajs-ir_sjs1_2.13:1.3.1,,39590,35783,3807,638,-1,-1,54429,1167244,org.scala-js:scalajs-ir_sjs1_2.13:1.3.1;org.scala-lang:scala-library:2.13.3;org.scala-js:scalajs-library_2.13:1.3.1
662,com.lihaoyi:mill-contrib-scoverage_2.13:0.9.5-13-706547,606,4943,4901,42,42,547,457,542,439,com.lihaoyi:mill-contrib-scoverage_2.13:0.9.5-13-706547;com.lihaoyi:mill-contrib-scoverage-api_2.13:0.9.5-13-706547
663,org.apache.camel.springboot:camel-aws-lambda-starter:3.6.0,0,29786,29786,0,null,0,0,-1,-1,org.apache.camel.springboot:camel-aws-lambda-starter:3.6.0;org.springframework.boot:spring-boot-starter:2.3.4.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;org.springframework:spring-context:5.2.9.RELEASE;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-beans:5.2.9.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;org.springframework.boot:spring-boot-starter-logging:2.3.4.RELEASE;ch.qos.logback:logback-classic:1.2.3;ch.qos.logback:logback-core:1.2.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.apache.logging.log4j:log4j-api:2.13.3;org.slf4j:jul-to-slf4j:1.7.30;jakarta.annotation:jakarta.annotation-api:1.3.5;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-jcl:5.2.9.RELEASE;org.yaml:snakeyaml:1.26;org.apache.camel:camel-aws-lambda:3.6.0;org.apache.camel:camel-support:3.6.0;org.apache.camel:camel-api:3.6.0;org.apache.camel:camel-management-api:3.6.0;org.apache.camel:camel-util:3.6.0;org.slf4j:slf4j-api:1.7.30;com.amazonaws:aws-java-sdk-lambda:1.11.714;com.amazonaws:aws-java-sdk-core:1.11.714;org.apache.httpcomponents:httpclient:4.5.9;org.apache.httpcomponents:httpcore:4.4.11;commons-codec:commons-codec:1.11;software.amazon.ion:ion-java:1.0.2;com.fasterxml.jackson.core:jackson-databind:2.6.7.3;com.fasterxml.jackson.core:jackson-annotations:2.6.0;com.fasterxml.jackson.core:jackson-core:2.6.7;com.fasterxml.jackson.dataformat:jackson-dataformat-cbor:2.6.7;joda-time:joda-time:2.8.1;com.amazonaws:jmespath-java:1.11.714;org.apache.camel.springboot:camel-core-starter:3.6.0;org.apache.camel:camel-core:3.6.0;org.apache.camel:camel-core-engine:3.6.0;org.apache.camel:camel-base:3.6.0;org.apache.camel:camel-core-languages:3.6.0;org.apache.camel:camel-bean:3.6.0;org.apache.camel:camel-browse:3.6.0;org.apache.camel:camel-caffeine-lrucache:3.6.0;com.github.ben-manes.caffeine:caffeine:2.8.6;org.apache.camel:camel-cluster:3.6.0;org.apache.camel:camel-controlbus:3.6.0;org.apache.camel:camel-dataformat:3.6.0;org.apache.camel:camel-dataset:3.6.0;org.apache.camel:camel-direct:3.6.0;org.apache.camel:camel-directvm:3.6.0;org.apache.camel:camel-file:3.6.0;org.apache.camel:camel-health:3.6.0;org.apache.camel:camel-language:3.6.0;org.apache.camel:camel-log:3.6.0;org.apache.camel:camel-mock:3.6.0;org.apache.camel:camel-ref:3.6.0;org.apache.camel:camel-rest:3.6.0;org.apache.camel:camel-tooling-model:3.6.0;org.apache.camel:camel-util-json:3.6.0;org.apache.camel:camel-saga:3.6.0;org.apache.camel:camel-scheduler:3.6.0;org.apache.camel:camel-seda:3.6.0;org.apache.camel:camel-stub:3.6.0;org.apache.camel:camel-timer:3.6.0;org.apache.camel:camel-validator:3.6.0;org.apache.camel:camel-vm:3.6.0;org.apache.camel:camel-xpath:3.6.0;org.apache.camel:camel-xslt:3.6.0;org.apache.camel:camel-xml-jaxb:3.6.0;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.3;com.sun.activation:jakarta.activation:1.2.2;org.apache.camel:camel-xml-jaxp:3.6.0;org.apache.camel.springboot:camel-spring-boot:3.6.0;org.apache.camel:camel-spring:3.6.0;org.apache.camel:camel-core-xml:3.6.0;org.springframework:spring-tx:5.2.9.RELEASE;org.apache.camel:camel-cloud:3.6.0;org.apache.camel:camel-core-catalog:3.6.0;org.apache.camel:camel-main:3.6.0;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;jakarta.activation:jakarta.activation-api:1.2.1;org.apache.camel.springboot:camel-spring-boot-starter:3.6.0
664,com.twitter:finatra-http-annotations_2.13:20.12.0,0,8682,8682,0,null,0,0,-1,-1,com.twitter:finatra-http-annotations_2.13:20.12.0;org.scala-lang:scala-library:2.13.1;com.twitter:finatra-json-annotations_2.13:20.12.0;com.google.inject:guice:4.2.3;javax.inject:javax.inject:1;aopalliance:aopalliance:1.0;com.google.guava:guava:27.1-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.5.2;com.google.errorprone:error_prone_annotations:2.2.0;com.google.j2objc:j2objc-annotations:1.1;org.codehaus.mojo:animal-sniffer-annotations:1.17;junit:junit:4.12;org.hamcrest:hamcrest-core:1.3;org.scala-lang.modules:scala-collection-compat_2.13:2.1.2
665,org.jbehave:jbehave-ant:4.3.2,10069,24795,23528,1267,339,29132,422565,28839,347837,org.codehaus.plexus:plexus-utils:3.1.0;org.jbehave:jbehave-core:4.3.2;org.apache.commons:commons-text:1.2;xpp3:xpp3_min:1.1.4c;org.jbehave:jbehave-ant:4.3.2;com.thoughtworks.xstream:xstream:1.4.9;org.apache.commons:commons-collections4:4.1;com.thoughtworks.paranamer:paranamer:2.8;com.google.code.gson:gson:2.8.0;org.apache.commons:commons-lang3:3.7;org.freemarker:freemarker:2.3.23;xmlpull:xmlpull:1.1.3.1;org.apache.ant:ant-launcher:1.7.1;commons-io:commons-io:2.6;org.hamcrest:hamcrest-core:1.3;org.apache.ant:ant:1.7.1;junit:junit:4.12;org.hamcrest:hamcrest-library:1.3;org.hamcrest:hamcrest-integration:1.3
666,io.ultreia.java4all.jaxx:jaxx-widgets-number:3.0-alpha-83,0,31226,28478,2748,332,0,0,42820,937335,org.swinglabs.swingx:swingx-autocomplete:1.6.5-1;com.google.guava:guava:30.0-jre;io.ultreia.java4all.jaxx:jaxx-runtime:3.0-alpha-83;commons-logging:commons-logging:1.2;commons-jxpath:commons-jxpath:1.3;org.swinglabs.swingx:swingx-painters:1.6.5-1;org.apache.logging.log4j:log4j-api:2.14.0;io.ultreia.java4all.i18n:i18n-runtime:4.0-beta-14;org.swinglabs.swingx:swingx-plaf:1.6.5-1;org.swinglabs.swingx:swingx-action:1.6.5-1;io.ultreia.java4all:java-lang:2.0.2;org.swinglabs.swingx:swingx-core:1.6.5-1;org.swinglabs.swingx:swingx-graphics:1.6.5-1;org.swinglabs.swingx:swingx-common:1.6.5-1;commons-beanutils:commons-beanutils:1.9.4;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.auto.service:auto-service-annotations:1.0-rc7;org.apache.commons:commons-collections4:4.4;org.apache.commons:commons-lang3:3.11;org.swinglabs:jxlayer:3.0.4;io.ultreia.java4all.jaxx:jaxx-widgets-number:3.0-alpha-83;commons-io:commons-io:2.7;io.ultreia.java4all:java-bean:0.1.3;com.google.errorprone:error_prone_annotations:2.3.4;io.ultreia.java4all:java-util:1.0.10;org.nuiton:nuiton-converter:1.0;io.ultreia.java4all.i18n:i18n-spi:4.0-beta-14;com.google.j2objc:j2objc-annotations:1.3;io.ultreia.java4all.jaxx:jaxx-widgets-common:3.0-alpha-83;commons-collections:commons-collections:3.2.2;org.nuiton:nuiton-version:1.0-rc-2;com.google.code.findbugs:jsr305:3.0.2;org.nuiton:nuiton-decorator:3.0;io.ultreia.java4all.jaxx:jaxx-runtime-spi:3.0-alpha-83;com.google.guava:failureaccess:1.0.1;org.checkerframework:checker-qual:3.5.0
667,com.aliyun:aliyun-java-sdk-ehpc:1.14.1,1128,7119,6954,165,135,2312,5180,2305,4782,com.aliyun:aliyun-java-sdk-ehpc:1.14.1;com.google.code.gson:gson:2.8.5
668,me.shadaj:slinky-web_sjs0.6_2.13:0.6.6+12-3b63ddf1,,56197,50524,5673,1914,-1,-1,212677,1586090,me.shadaj:slinky-core_sjs0.6_2.13:0.6.6+12-3b63ddf1;me.shadaj:slinky-readwrite_sjs0.6_2.13:0.6.6+12-3b63ddf1;org.scala-js:scalajs-dom_sjs0.6_2.13:1.0.0;org.scala-lang:scala-library:2.13.2;org.scala-lang:scala-compiler:2.13.2;org.scala-lang:scala-reflect:2.13.2;me.shadaj:slinky-web_sjs0.6_2.13:0.6.6+12-3b63ddf1;org.jline:jline:3.14.1;net.java.dev.jna:jna:5.3.1;org.scala-js:scalajs-library_2.13:0.6.33
669,de.joshuagleitze:atrium-gradle-testkit-translation-en:1.0.0,0,10642,10167,475,401,0,0,11257,66485,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.4.10;ch.tutteli.atrium:atrium-core-api:0.13.0;ch.tutteli.kbox:kbox:0.15.1;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.4.10;org.jetbrains.kotlin:kotlin-reflect:1.3.72;ch.tutteli.kbox:kbox-common:0.15.1;de.joshuagleitze:atrium-gradle-testkit-translation-en:1.0.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.10;org.jetbrains:annotations:13.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.10;ch.tutteli.atrium:atrium-core-api-common:0.13.0
670,org.wso2.carbon.analytics-common:org.wso2.carbon.event.template.manager.ui:5.2.34,0,70506,65844,4662,1111,0,0,91187,1300351,org.wso2.eclipse.equinox:org.eclipse.equinox.common:3.8.0.v20160509-1230;org.apache.ant.wso2:ant:1.7.0.wso2v1;org.osgi:osgi.core:6.0.0;org.wso2.orbit.commons-fileupload:commons-fileupload:1.3.3.wso2v1;commons-dbcp.wso2:commons-dbcp:1.4.0.wso2v1;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1;dom4j:dom4j:1.6.1;org.apache.geronimo.specs.wso2:geronimo-stax-api_1.0_spec:1.0.1.wso2v2;org.apache.tomcat:tomcat-juli:9.0.22;org.wso2.orbit.org.apache.tomcat:jdbc-pool:9.0.16.wso2v1;xerces:xercesImpl:2.6.2;commons-logging:commons-logging:1.1.1;org.wso2.carbon:org.wso2.carbon.base:4.5.3;wsdl4j.wso2:wsdl4j:1.6.2.wso2v4;org.wso2.orbit.commons-collections:commons-collections:3.2.2.wso2v1;org.igniterealtime.smack.wso2:smack:3.0.4.wso2v1;org.apache.tomcat:tomcat-api:9.0.22;org.wso2.securevault:org.wso2.securevault:1.1.3;com.ibm.icu:icu4j:2.6.1;org.apache.geronimo.specs:geronimo-javamail_1.4_spec:1.6;org.wso2.carbon:org.wso2.carbon.registry.api:4.5.3;org.apache.ws.commons.axiom:axiom-api:1.2.11;commons-codec.wso2:commons-codec:1.3.0.wso2v1;org.apache.tomcat:tomcat-el-api:9.0.22;org.wso2.carbon:org.wso2.carbon.core.common:4.5.3;org.apache.httpcomponents.wso2:httpcore:4.3.3.wso2v1;org.apache.geronimo.specs:geronimo-activation_1.1_spec:1.0.2;jdom:jdom:1.0;jaxen:jaxen:1.1.1;org.apache.ws.commons.schema.wso2:XmlSchema:1.4.7.wso2v6;org.wso2.carbon.analytics-common:org.wso2.carbon.event.stream.stub:5.2.34;org.apache.tomcat:tomcat-catalina:9.0.22;org.wso2.carbon:org.wso2.carbon.registry.core:4.5.3;org.wso2.carbon:org.wso2.carbon.utils:4.5.3;net.sourceforge.findbugs:annotations:1.3.2;org.apache.ant:ant-launcher:1.7.0;commons-pool:commons-pool:1.5.6;org.wso2.carbon:org.wso2.carbon.core:4.5.3;org.codehaus.woodstox:stax2-api:3.1.4;commons-lang.wso2:commons-lang:2.6.0.wso2v1;jline:jline:0.9.94;org.igniterealtime.smack.wso2:smackx:3.0.4.wso2v1;org.wso2.orbit.com.hazelcast:hazelcast:3.12.2.wso2v1;org.eclipse.equinox:org.eclipse.equinox.http.servlet:1.1.400.v20130418-1354;xerces.wso2:xercesImpl:2.8.1.wso2v2;org.wso2.carbon:org.wso2.carbon.authenticator.proxy:4.5.3;org.apache.tomcat:tomcat-jni:9.0.22;org.wso2.carbon:org.wso2.carbon.user.core:4.5.3;org.apache.axis2.wso2:axis2:1.6.1-wso2v40;org.compass-project.wso2:compass:2.0.1.wso2v2;javax.servlet.jsp.jstl.wso2:jstl:1.2.1.wso2v2;org.eclipse.equinox:javax.servlet:3.0.0.v201112011016;org.apache.axis2.wso2:axis2-json:1.6.1-wso2v40;org.wso2.orbit.org.owasp.encoder:encoder:1.2.0.wso2v1;org.apache.tomcat:tomcat-util:9.0.22;org.apache.ant:ant:1.7.0;org.apache.ws.commons.axiom:axiom-impl:1.2.11;org.wso2.carbon:org.wso2.carbon.registry.xboot:4.5.3;org.eclipse.equinox:javax.servlet.jsp:2.2.0.v201112011158;org.wso2.carbon:javax.cache.wso2:4.5.3;org.eclipse.osgi:org.eclipse.osgi.services:3.3.0.v20110513;org.knopflerfish.kf6:log-API:5.0.0;org.apache.abdera.wso2:abdera:1.0.0.wso2v3;org.wso2.orbit.org.bouncycastle:bcprov-jdk15on:1.60.0.wso2v1;org.eclipse.equinox:org.eclipse.equinox.http.helper:1.1.0.wso2v1;org.wso2.carbon:org.wso2.carbon.securevault:4.5.3;org.wso2.orbit.org.apache.tomcat:tomcat:9.0.22.wso2v1;org.wso2.orbit.commons-httpclient:commons-httpclient:3.1.0.wso2v6;org.bouncycastle:bcprov-jdk15on:1.60;xerces:xmlParserAPIs:2.6.2;org.apache.woden.wso2:woden:1.0.0.M8-wso2v1;org.apache.geronimo.specs:geronimo-stax-api_1.0_spec:1.0.1;wrapper:wrapper:3.2.3;org.apache.tomcat:tomcat-jaspic-api:9.0.22;org.wso2.carbon:org.wso2.carbon.tomcat:4.5.3;org.apache.felix:org.apache.felix.scr.ds-annotations:1.2.10;junit:junit:3.8.1;org.wso2.carbon:org.wso2.carbon.ui:4.5.3;commons-codec:commons-codec:1.2;org.apache.tomcat:tomcat-jsp-api:9.0.22;org.ops4j.pax.logging:pax-logging-log4j2:1.11.0;org.wso2.carbon:org.wso2.carbon.core.commons.stub:4.5.3;org.wso2.orbit.org.apache.neethi:neethi:2.0.4.wso2v5;org.osgi:osgi.cmpn:6.0.0;org.wso2.carbon:org.wso2.carbon.queuing:4.5.3;com.google.code.gson:gson:2.8.5;org.osgi:org.osgi.service.metatype.annotations:1.3.0;org.codehaus.woodstox:wstx-asl:3.2.9;org.eclipse.osgi:org.eclipse.osgi:3.7.0.v20110613;org.codehaus.woodstox:woodstox-core-asl:4.2.0;xom:xom:1.0;org.osgi:org.osgi.service.component.annotations:1.3.0;org.wso2.carbon:org.wso2.carbon.authenticator.stub:4.5.3;org.eclipse.platform:org.eclipse.osgi:3.14.0;org.osgi:org.osgi.annotation:6.0.0;org.apache.tomcat:tomcat-tribes:9.0.22;commons-io.wso2:commons-io:2.4.0.wso2v1;org.wso2.eclipse.osgi:org.eclipse.osgi.services:3.5.100.v20160504-1419;commons-pool.wso2:commons-pool:1.5.6.wso2v1;org.wso2.carbon.crypto:org.wso2.carbon.crypto.api:1.1.2;org.apache.tomcat:tomcat-annotations-api:9.0.22;org.wso2.carbon.analytics-common:org.wso2.carbon.event.template.manager.ui:5.2.34;org.wso2.orbit.javax.activation:activation:1.1.1.wso2v1;org.wso2.carbon:org.wso2.carbon.bootstrap:4.5.3;org.wso2.carbon:org.wso2.carbon.user.api:4.5.3;org.apache.axis2.wso2:axis2-client:1.6.1-wso2v40;org.apache.tomcat:tomcat-util-scan:9.0.22;org.ops4j.pax.logging:pax-logging-api:1.11.0;org.apache.tomcat:tomcat-catalina-ha:9.0.22;org.apache.ws.commons.axiom.wso2:axiom:1.2.11-wso2v16;xml-apis:xml-apis:1.3.02;org.wso2.carbon.analytics-common:org.wso2.carbon.event.template.manager.stub:5.2.34;org.apache.tiles.wso2:tiles-jsp:2.0.5.wso2v1
671,org.openmuc.framework:openmuc-driver-csv:0.19.0,2624,15298,14974,324,180,7203,18647,9557,32167,ch.qos.logback:logback-core:1.2.3;org.slf4j:slf4j-api:1.7.30;org.openmuc.framework:openmuc-driver-csv:0.19.0;org.codehaus.mojo:animal-sniffer-annotations:1.9;org.apache.felix:org.apache.felix.scr:2.1.20;org.osgi:org.osgi.service.component.annotations:1.4.0;org.openmuc.framework:openmuc-core-spi:0.19.0;org.osgi:org.osgi.service.http:1.2.1;com.univocity:univocity-parsers:2.8.4;org.osgi:osgi.core:7.0.0;org.openmuc.framework:openmuc-core-api:0.19.0;ch.qos.logback:logback-classic:1.2.3
672,org.apache.camel:camel-spring-redis:3.4.4,0,34803,33393,1410,499,0,0,47296,356245,org.springframework.data:spring-data-commons:2.3.0.RELEASE;org.springframework:spring-expression:5.2.6.RELEASE;org.apache.camel:camel-management-api:3.4.4;org.slf4j:slf4j-api:1.7.30;org.springframework:spring-tx:5.2.6.RELEASE;org.springframework:spring-context:5.2.6.RELEASE;org.springframework.data:spring-data-keyvalue:2.3.0.RELEASE;org.springframework:spring-beans:5.2.6.RELEASE;org.apache.camel:camel-spring-redis:3.4.4;org.apache.camel:camel-support:3.4.4;org.apache.camel:camel-api:3.4.4;org.apache.commons:commons-pool2:2.6.2;org.apache.camel:camel-util:3.4.4;org.springframework:spring-oxm:5.2.6.RELEASE;redis.clients:jedis:3.1.0;org.springframework.data:spring-data-redis:2.3.0.RELEASE;org.springframework:spring-jcl:5.2.6.RELEASE;org.springframework:spring-context-support:5.2.6.RELEASE;org.springframework:spring-core:5.2.6.RELEASE;org.springframework:spring-aop:5.2.6.RELEASE
673,dev.zio:izumi-reflect-thirdparty-boopickle-shaded_native0.4_2.13:1.0.0-M13,0,33760,28452,5308,1185,0,0,55768,1039042,org.scala-native:nativelib_native0.4_2.13:0.4.0;org.scala-native:clib_native0.4_2.13:0.4.0;org.scala-native:posixlib_native0.4_2.13:0.4.0;org.scala-lang:scala-reflect:2.13.4;org.scala-native:javalib_native0.4_2.13:0.4.0;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_native0.4_2.13:1.0.0-M13;org.scala-native:scalalib_native0.4_2.13:0.4.0;org.scala-lang:scala-library:2.13.4;org.scala-native:auxlib_native0.4_2.13:0.4.0
674,com.sdl.delivery:udp-data-legacy-transport:11.0.1-1020,0,51159,48457,2702,1129,0,0,57409,415237,org.springframework:spring-aop:4.3.26.RELEASE;javax.xml.bind:jaxb-api:2.2.3;javax.activation:activation:1.1;com.sdl.delivery:udp-common-util:11.0.1-1017;javax.annotation:javax.annotation-api:1.3.2;antlr:antlr:2.7.7;org.dom4j:dom4j:2.1.1;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.10.3;org.hibernate:hibernate-core:5.2.18.Final;org.jboss:jandex:2.0.3.Final;com.sdl.delivery:udp-common-config-api:11.0.1-1017;com.fasterxml.jackson.datatype:jackson-datatype-joda:2.10.3;com.fasterxml.jackson.module:jackson-module-afterburner:2.10.3;commons-logging:commons-logging:1.2;joda-time:joda-time:2.9.9;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.10.3;com.sdl.delivery:udp-common-config:11.0.1-1017;org.jboss.logging:jboss-logging:3.3.1.Final;com.fasterxml:classmate:1.3.0;javax.xml.stream:stax-api:1.0-2;org.jboss.spec.javax.transaction:jboss-transaction-api_1.2_spec:1.0.1.Final;com.sdl.delivery:udp-common-spring-util:11.0.1-1017;org.hibernate.common:hibernate-commons-annotations:5.0.1.Final;org.springframework:spring-context:4.3.26.RELEASE;com.sdl.delivery:udp-storage-api:11.0.1-1024;org.apache.commons:commons-lang3:3.5;ch.qos.logback:logback-core:1.2.3;com.fasterxml.jackson.core:jackson-annotations:2.10.3;org.slf4j:slf4j-api:1.7.30;org.springframework:spring-core:4.3.26.RELEASE;com.sdl.delivery:udp-core-license:11.0.1-1016;org.springframework:spring-expression:4.3.26.RELEASE;com.fasterxml.jackson.core:jackson-databind:2.10.3;xalan:xalan:2.7.2;com.sun.xml.bind:jaxb-impl:2.2.4-1;org.hibernate.javax.persistence:hibernate-jpa-2.1-api:1.0.0.Final;com.sdl.delivery:udp-data-model-compatible:11.0.1-1020;com.sdl.delivery:udp-data-legacy-transport:11.0.1-1020;org.springframework:spring-beans:4.3.26.RELEASE;com.fasterxml.jackson.core:jackson-core:2.10.3;xalan:serializer:2.7.2;com.sdl.delivery:udp-common-config-legacy:11.0.1-1017;org.javassist:javassist:3.22.0-GA;xml-apis:xml-apis:1.3.04;com.sdl.delivery:udp-core:11.0.1-1016;ch.qos.logback:logback-classic:1.2.3
