number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
291,org.springframework.cloud:spring-cloud-deployer-kubernetes:2.5.1,0,56033,49869,6164,1296,0,0,100233,1660278,javax.xml.bind:jaxb-api:2.3.0;io.fabric8:kubernetes-model-extensions:4.10.2;io.fabric8:kubernetes-model-policy:4.10.2;io.fabric8:kubernetes-model-coordination:4.10.2;io.fabric8:kubernetes-model-settings:4.10.2;org.springframework:spring-jcl:5.2.12.RELEASE;org.springframework:spring-beans:5.2.12.RELEASE;io.projectreactor:reactor-core:3.3.12.RELEASE;io.fabric8:kubernetes-model-metrics:4.10.2;org.springframework.cloud:spring-cloud-deployer-kubernetes:2.5.1;io.fabric8:kubernetes-model-batch:4.10.2;com.squareup.okhttp3:okhttp:3.12.12;io.fabric8:kubernetes-model-certificates:4.10.2;com.fasterxml.jackson.dataformat:jackson-dataformat-yaml:2.10.3;jakarta.activation:jakarta.activation-api:1.2.1;org.springframework.cloud:spring-cloud-deployer-resource-docker:2.5.1;org.slf4j:slf4j-api:1.7.30;org.hashids:hashids:1.0.1;io.fabric8:openshift-model:4.10.2;com.squareup.okhttp3:logging-interceptor:3.12.12;org.reactivestreams:reactive-streams:1.0.3;org.springframework.cloud:spring-cloud-deployer-spi:2.5.1;io.fabric8:kubernetes-client:4.10.2;io.fabric8:kubernetes-model-rbac:4.10.2;com.fasterxml.jackson.core:jackson-core:2.10.3;io.fabric8:kubernetes-model-networking:4.10.2;org.springframework.boot:spring-boot-autoconfigure:2.3.7.RELEASE;io.fabric8:zjsonpatch:0.3.0;io.fabric8:kubernetes-model-events:4.10.2;io.fabric8:kubernetes-model-admissionregistration:4.10.2;io.fabric8:kubernetes-model-scheduling:4.10.2;io.fabric8:kubernetes-model-apiextensions:4.10.2;javax.annotation:javax.annotation-api:1.3.2;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.10.3;io.fabric8:kubernetes-model-common:4.10.2;org.springframework:spring-aop:5.2.12.RELEASE;io.fabric8:kubernetes-model-core:4.10.2;org.springframework.boot:spring-boot:2.3.7.RELEASE;org.yaml:snakeyaml:1.24;org.springframework:spring-expression:5.2.12.RELEASE;org.springframework:spring-context:5.2.12.RELEASE;io.fabric8:kubernetes-model-discovery:4.10.2;org.springframework:spring-core:5.2.12.RELEASE;io.fabric8:kubernetes-model-apps:4.10.2;com.fasterxml.jackson.core:jackson-annotations:2.10.3;io.fabric8:kubernetes-model-autoscaling:4.10.2;com.fasterxml.jackson.core:jackson-databind:2.10.3;com.github.mifmif:generex:1.0.2;jakarta.xml.bind:jakarta.xml.bind-api:2.3.2;dk.brics.automaton:automaton:1.11-8;io.fabric8:kubernetes-model-storageclass:4.10.2;com.squareup.okio:okio:1.15.0;com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.10.3
292,org.powertac:sample-broker:1.7.1,0,28554,28554,0,null,0,0,-1,-1,org.powertac:sample-broker:1.7.1;org.powertac:broker-core:1.7.1;org.powertac:common:1.7.1;org.powertac:powertac-metadata:1.7.1;org.powertac:powertac-aop:1.7.1;org.aspectj:aspectjrt:1.9.6;commons-beanutils:commons-beanutils:1.9.4;commons-collections:commons-collections:3.2.2;org.springframework:spring-core:5.1.9.RELEASE;org.springframework:spring-jcl:5.1.9.RELEASE;org.springframework:spring-context:5.1.9.RELEASE;org.springframework:spring-expression:5.1.9.RELEASE;org.springframework:spring-aop:5.1.9.RELEASE;org.springframework:spring-beans:5.1.9.RELEASE;org.springframework:spring-test:5.1.9.RELEASE;javax.annotation:javax.annotation-api:1.3.2;org.apache.logging.log4j:log4j-api:2.12.1;org.apache.logging.log4j:log4j-core:2.12.1;org.apache.logging.log4j:log4j-jcl:2.12.1;commons-logging:commons-logging:1.2;org.apache.logging.log4j:log4j-slf4j-impl:2.12.1;org.slf4j:slf4j-api:1.7.28;javax.jms:javax.jms-api:2.0.1;joda-time:joda-time:2.10.3;com.thoughtworks.xstream:xstream:1.4.11.1;xmlpull:xmlpull:1.1.3.1;xpp3:xpp3_min:1.1.4c;org.apache.commons:commons-configuration2:2.5;org.apache.commons:commons-text:1.6;org.apache.commons:commons-lang3:3.9;org.springframework:spring-jms:5.1.9.RELEASE;org.springframework:spring-messaging:5.1.9.RELEASE;org.springframework:spring-tx:5.1.9.RELEASE;org.apache.activemq:activemq-broker:5.15.11;org.apache.activemq:activemq-client:5.15.11;org.apache.geronimo.specs:geronimo-jms_1.1_spec:1.1.1;org.fusesource.hawtbuf:hawtbuf:1.11;org.apache.geronimo.specs:geronimo-j2ee-management_1.1_spec:1.0.1;org.apache.activemq:activemq-openwire-legacy:5.15.11;com.google.guava:guava:28.0-jre;com.google.guava:failureaccess:1.0.1;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;com.google.code.findbugs:jsr305:3.0.2;org.checkerframework:checker-qual:2.8.1;com.google.errorprone:error_prone_annotations:2.3.2;com.google.j2objc:j2objc-annotations:1.3;org.codehaus.mojo:animal-sniffer-annotations:1.17;com.fasterxml.jackson.core:jackson-databind:2.9.10.1;com.fasterxml.jackson.core:jackson-annotations:2.9.10;com.fasterxml.jackson.core:jackson-core:2.9.10;org.apache.activemq:activemq-pool:5.15.11;org.apache.activemq:activemq-jms-pool:5.15.11;org.apache.geronimo.specs:geronimo-jta_1.1_spec:1.1.1;org.apache.commons:commons-pool2:2.7.0;net.sf.jopt-simple:jopt-simple:5.0.4
293,org.cristalise:cristalise-js-rhino:5.3.1,0,112547,107396,5151,584,0,0,80000,1674439,javax.inject:javax.inject:1;org.springframework:spring-context:4.2.5.RELEASE;org.apache.shiro:shiro-lang:1.4.2;org.springframework:spring-core:4.2.5.RELEASE;org.codehaus.castor:castor-core:1.4.1;org.springframework:spring-beans:4.2.5.RELEASE;org.apache.shiro:shiro-core:1.4.2;commons-logging:commons-logging:1.2;org.springframework:spring-aop:4.2.5.RELEASE;org.apache.shiro:shiro-config-core:1.4.2;org.python:jython:2.5.3;org.cristalise:cristalise-js-rhino:5.3.1;org.apache.shiro:shiro-config-ogdl:1.4.2;commons-beanutils:commons-beanutils:1.9.3;org.apache.shiro:shiro-event:1.4.2;aopalliance:aopalliance:1.0;org.apache.commons:commons-collections4:4.1;org.apache.shiro:shiro-crypto-hash:1.4.2;commons-cli:commons-cli:1.3.1;org.apache.commons:commons-lang3:3.4;org.apache.shiro:shiro-cache:1.4.2;org.apache.shiro:shiro-crypto-cipher:1.4.2;org.codehaus.castor:castor-xml-schema:1.4.1;org.apache.shiro:shiro-crypto-core:1.4.2;org.mozilla:rhino:1.7.6;org.codehaus.castor:castor-xml:1.4.1;commons-collections:commons-collections:3.2.2;org.slf4j:slf4j-api:1.7.26;de.christophkraemer:rhino-script-engine:1.1.1;org.springframework:spring-expression:4.2.5.RELEASE;xmlunit:xmlunit:1.5
294,com.hexagonkt:logging_slf4j:1.3.5,0,14803,14180,623,362,0,0,21663,115954,org.jetbrains.kotlin:kotlin-stdlib-jdk8:1.4.21;com.hexagonkt:hexagon_core:1.3.5;org.jetbrains.kotlin:kotlin-stdlib-jdk7:1.4.21;com.fasterxml.jackson.module:jackson-module-parameter-names:2.12.0;org.slf4j:slf4j-api:1.7.30;com.fasterxml.jackson.core:jackson-annotations:2.12.0;com.fasterxml.jackson.core:jackson-databind:2.12.0;com.fasterxml.jackson.module:jackson-module-kotlin:2.12.0;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.12.0;com.fasterxml.jackson.core:jackson-core:2.12.0;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.12.0;org.jetbrains.kotlin:kotlin-stdlib:1.4.21;org.jetbrains.kotlin:kotlin-reflect:1.4.21;org.jetbrains:annotations:13.0;com.hexagonkt:logging_slf4j:1.3.5;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.21
295,io.neow3j:crypto:3.4.0,7099,9046,8374,672,204,26196,215273,24999,170767,io.neow3j:model:3.4.0;com.fasterxml.jackson.core:jackson-databind:2.9.7;io.neow3j:utils:3.4.0;org.slf4j:slf4j-api:1.7.25;com.fasterxml.jackson.core:jackson-core:2.9.7;org.bouncycastle:bcprov-jdk15on:1.60;com.fasterxml.jackson.core:jackson-annotations:2.9.0;io.neow3j:crypto:3.4.0
296,org.deepboof:main:0.5,2724,15186,15005,181,93,9011,29805,8973,27653,org.deepboof:main:0.5;org.ejml:ejml-zdense:0.40;org.ejml:ejml-core:0.40;org.ddogleg:ddogleg:0.19;org.ejml:ejml-ddense:0.40;org.ejml:ejml-fsparse:0.40;org.ejml:ejml-dsparse:0.40;org.ejml:ejml-fdense:0.40;org.ejml:ejml-simple:0.40;org.ejml:ejml-cdense:0.40
297,io.kvision:kvision-common-remote:4.0.0,262,2162,2161,1,7,0,0,0,0,io.kvision:kvision-common-remote:4.0.0;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.30
298,com.softwaremill.sttp.client3:async-http-client-backend-zio_0.26:3.0.0-RC5,0,32197,32197,0,882,0,0,0,0,com.softwaremill.sttp.client3:zio_0.26:3.0.0-RC5;io.netty:netty-resolver:4.1.48.Final;io.netty:netty-transport-native-kqueue:4.1.48.Final;io.netty:netty-common:4.1.48.Final;io.netty:netty-transport-native-unix-common:4.1.48.Final;dev.zio:zio-streams_0.26:1.0.1;org.asynchttpclient:async-http-client-netty-utils:2.12.1;org.scala-lang:scala-library:2.13.3;ch.epfl.lamp:dotty-library_0.26:0.26.0-RC1;io.netty:netty-handler-proxy:4.1.48.Final;dev.zio:zio-stacktracer_0.26:1.0.1;com.softwaremill.sttp.model:core_0.26:1.2.0-RC4;io.netty:netty-codec-socks:4.1.48.Final;io.netty:netty-transport:4.1.48.Final;io.netty:netty-buffer:4.1.48.Final;com.softwaremill.sttp.shared:core_0.26:1.0.0-RC6;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_0.26:1.0.0-M5;com.softwaremill.sttp.client3:async-http-client-backend-zio_0.26:3.0.0-RC5;io.netty:netty-transport-native-epoll:4.1.48.Final;org.slf4j:slf4j-api:1.7.30;org.reactivestreams:reactive-streams:1.0.3;com.typesafe.netty:netty-reactive-streams:2.0.4;com.softwaremill.sttp.client3:async-http-client-backend_0.26:3.0.0-RC5;com.softwaremill.sttp.shared:zio_0.26:1.0.0-RC6;com.softwaremill.sttp.shared:ws_0.26:1.0.0-RC6;com.softwaremill.sttp.client3:core_0.26:3.0.0-RC5;com.sun.activation:javax.activation:1.2.0;dev.zio:zio_0.26:1.0.1;io.netty:netty-codec-http:4.1.48.Final;io.netty:netty-codec:4.1.48.Final;io.netty:netty-handler:4.1.48.Final;org.asynchttpclient:async-http-client:2.12.1;dev.zio:izumi-reflect_0.26:1.0.0-M5;dev.zio:zio-interop-reactivestreams_0.26:1.0.3.5
299,io.georocket:georocket-server-api:1.1.0,7293,19413,18636,777,292,33065,253826,32465,218742,io.georocket:georocket-server-api:1.1.0;io.netty:netty-handler:4.1.8.Final;io.netty:netty-codec-http:4.1.8.Final;io.netty:netty-codec-http2:4.1.8.Final;io.netty:netty-handler-proxy:4.1.8.Final;com.fasterxml.jackson.core:jackson-databind:2.7.4;io.netty:netty-codec-socks:4.1.8.Final;io.netty:netty-resolver:4.1.8.Final;io.netty:netty-resolver-dns:4.1.8.Final;io.netty:netty-common:4.1.8.Final;com.fasterxml.jackson.core:jackson-core:2.7.4;io.netty:netty-codec:4.1.8.Final;io.netty:netty-codec-dns:4.1.8.Final;io.vertx:vertx-core:3.4.1;io.netty:netty-buffer:4.1.8.Final;com.fasterxml.jackson.core:jackson-annotations:2.7.0;io.netty:netty-transport:4.1.8.Final
300,co.com.sofka:business:1.0.0,422,3310,3286,24,24,208,183,209,184,co.com.sofka:domain:1.0.0;co.com.sofka:business:1.0.0
301,com.github.emilienkia:ajmx-osgi:0.1.0,0,4975,4932,43,41,0,0,935,1582,com.github.emilienkia:ajmx:0.1.0;com.github.emilienkia:ajmx-osgi:0.1.0;org.slf4j:slf4j-api:1.7.30;org.osgi:osgi.cmpn:6.0.0;org.osgi:osgi.core:6.0.0
302,com.soywiz.korlibs.kds:kds-tvosx64:2.0.9,262,2144,2143,1,8,0,0,0,0,com.soywiz.korlibs.kds:kds-tvosx64:2.0.9;org.jetbrains.kotlin:kotlin-stdlib-common:1.4.31
303,com.github.cbismuth:fdupes-java:1.2.0-RC1,10030,24581,22844,1737,321,37379,606557,37449,519559,ch.qos.logback:logback-classic:1.1.7;ch.qos.logback:logback-core:1.1.7;commons-io:commons-io:1.4;io.dropwizard.metrics:metrics-core:3.1.2;org.apache.spark:spark-network-common_2.11:1.6.2;com.github.cbismuth:fdupes-java:1.2.0-RC1;com.google.code.findbugs:jsr305:1.3.9;org.zeroturnaround:zt-exec:1.9;org.spark-project.spark:unused:1.0.0;com.google.guava:guava:19.0;io.netty:netty-all:4.0.29.Final;org.slf4j:slf4j-api:1.7.2
304,org.twister2:twister2-harp:0.8.0,3998,16699,16167,532,195,23165,109234,23036,100382,org.twister2:comms-api-java:0.8.0;org.twister2:api-utils-java:0.8.0;org.twister2:checkpointing-api-java:0.8.0;org.twister2:network-api-java:0.8.0;org.twister2:resource-api-java:0.8.0;com.esotericsoftware:minlog:1.3.0;org.twister2:twister2-harp:0.8.0;org.ow2.asm:asm:5.0.4;org.twister2:exceptions-java:0.8.0;com.esotericsoftware:reflectasm:1.11.3;org.objenesis:objenesis:2.5.1;org.twister2:proto-java:0.8.0;com.esotericsoftware:kryo:4.0.2;org.twister2:config-api-java:0.8.0;com.google.protobuf:protobuf-java:3.9.0;org.twister2:proto-utils-java:0.8.0;org.twister2:fault-tolerance-api-java:0.8.0
305,com.clovellytech:h4sm-common_sjs1_2.12:0.1.0.1,65053,86096,60014,26082,11978,215606,8752279,215046,8333682,org.typelevel:simulacrum_sjs1_2.12:1.0.0;io.circe:circe-core_sjs1_2.12:0.13.0;org.typelevel:cats-core_sjs1_2.12:2.1.1;org.typelevel:cats-kernel_sjs1_2.12:2.1.1;com.chuusai:shapeless_sjs1_2.12:2.3.3;org.typelevel:cats-macros_sjs1_2.12:2.1.1;io.circe:circe-generic_sjs1_2.12:0.13.0;org.scala-lang:scala-library:2.12.12;com.clovellytech:cats-scalacheck_sjs1_2.12:0.2.0.1;io.circe:circe-scalajs_sjs1_2.12:0.13.0;com.clovellytech:h4sm-common_sjs1_2.12:0.1.0.1;org.scala-js:scalajs-test-interface_2.12:1.0.0;io.circe:circe-numbers_sjs1_2.12:0.13.0;org.scala-js:scalajs-library_2.12:1.2.0;io.circe:circe-parser_sjs1_2.12:0.13.0;org.scalacheck:scalacheck_sjs1_2.12:1.14.3;org.scala-js:scalajs-dom_sjs1_2.12:1.0.0;org.typelevel:macro-compat_2.12:1.1.1
306,net.serenity-bdd:browse-the-web:1.1.7,,117727,106212,11515,1651,-1,-1,163592,3554376,net.sourceforge.nekohtml:nekohtml:1.9.22;com.thoughtworks.xstream:xstream:1.4.5;javax.inject:javax.inject:1;cglib:cglib:3.1;xerces:xercesImpl:2.11.0;com.codeborne:phantomjsdriver:1.2.1;org.hamcrest:hamcrest-core:1.3;org.yaml:snakeyaml:1.8;net.java.dev.jna:jna:4.1.0;commons-logging:commons-logging:1.2;junit:junit:4.11;commons-jxpath:commons-jxpath:1.3;net.serenity-bdd:serenity-journey:1.1.7;org.seleniumhq.selenium:selenium-chrome-driver:2.46.0;com.opera:operadriver:1.5;net.sourceforge.htmlunit:htmlunit:2.17;com.typesafe:config:1.2.1;org.seleniumhq.selenium:selenium-safari-driver:2.46.0;org.apache.httpcomponents:httpcore:4.4.1;commons-io:commons-io:2.4;xalan:xalan:2.7.2;net.sourceforge.cssparser:cssparser:0.9.16;net.sourceforge.jexcelapi:jxl:2.6.12;org.bouncycastle:bcpkix-jdk15on:1.48;org.jboss.logging:jboss-logging:3.1.3.GA;org.w3c.css:sac:1.3;xalan:serializer:2.7.2;info.cukes:cucumber-jvm-deps:1.0.5;org.hamcrest:hamcrest-library:1.3;org.seleniumhq.selenium:selenium-ie-driver:2.46.0;org.seleniumhq.selenium:selenium-api:2.46.0;commons-collections:commons-collections:3.2.1;com.googlecode.lambdaj:lambdaj:2.3.3;org.ow2.asm:asm:5.0.3;org.seleniumhq.selenium:jetty-rc-repacked:5;com.jhlabs:filters:2.0.235;net.jcip:jcip-annotations:1.0;net.sf.opencsv:opencsv:2.0;org.hibernate:hibernate-validator:5.1.1.Final;org.apache.commons:commons-exec:1.3;org.objenesis:objenesis:2.1;info.cukes:gherkin:2.12.2;org.bouncycastle:bcprov-jdk15on:1.48;org.freemarker:freemarker:2.3.21;com.fasterxml:classmate:1.0.0;xmlpull:xmlpull:1.1.3.1;org.seleniumhq.selenium:selenium-firefox-driver:2.46.0;javax.el:javax.el-api:2.2.4;org.seleniumhq.selenium:selenium-leg-rc:2.46.0;mx4j:mx4j-tools:3.0.1;org.glassfish.web:javax.el:2.2.4;com.google.code.gson:gson:2.3.1;xpp3:xpp3_min:1.1.4c;org.ini4j:ini4j:0.5.2;org.mortbay.jetty:servlet-api-2.5:6.1.9;org.jsoup:jsoup:1.8.3;org.apache.httpcomponents:httpclient:4.4.1;com.google.protobuf:protobuf-java:2.4.1;org.webbitserver:webbit:0.4.14;xml-apis:xml-apis:1.4.01;org.asciidoctor:asciidoctor-java-integration:0.1.3;joda-time:joda-time:2.7;org.codehaus.groovy:groovy:2.3.9;org.eclipse.jetty.websocket:websocket-common:9.2.11.v20150529;aopalliance:aopalliance:1.0;net.serenity-bdd:browse-the-web:1.1.7;org.slf4j:slf4j-api:1.7.7;org.seleniumhq.selenium:jetty-repacked:7.6.1;org.eclipse.jetty:jetty-util:9.2.11.v20150529;net.serenity-bdd:serenity-report-resources:1.1.7;org.seleniumhq.selenium:selenium-server:2.46.0;com.google.inject:guice:3.0;info.cukes:cucumber-core:1.2.4;com.jayway.awaitility:awaitility:1.6.3;org.eclipse.jetty.websocket:websocket-client:9.2.11.v20150529;commons-codec:commons-codec:1.9;org.apache.commons:commons-lang3:3.3.2;com.opera:operalaunchers:1.1;net.sourceforge.htmlunit:htmlunit-core-js:2.17;org.jruby:jruby-complete:1.7.4;org.seleniumhq.selenium:selenium-java:2.46.0;org.seleniumhq.selenium:selenium-support:2.46.0;org.eclipse.jetty.websocket:websocket-api:9.2.11.v20150529;com.google.guava:guava:18.0;io.netty:netty:3.5.2.Final;org.seleniumhq.selenium:selenium-remote-driver:2.46.0;io.appium:java-client:3.1.0;org.seleniumhq.selenium:selenium-htmlunit-driver:2.46.0;info.cukes:cucumber-html:0.2.3;net.java.dev.jna:jna-platform:4.1.0;com.beust:jcommander:1.30;org.mockito:mockito-core:2.0.31-beta;net.serenity-bdd:serenity-core:1.1.7;org.eclipse.jetty:jetty-io:9.2.11.v20150529;net.bytebuddy:byte-buddy:0.6.14;commons-beanutils:commons-beanutils-core:1.8.3;org.apache.httpcomponents:httpmime:4.4.1;org.fluentlenium:fluentlenium-core:0.10.2;javax.validation:validation-api:1.1.0.Final
307,no.kodeworks:kvarg-patch:0.7,,78453,58471,19982,1909,-1,-1,197129,7039024,com.chuusai:shapeless_2.13:2.3.3;io.circe:circe-generic-extras_2.13:0.13.0;org.typelevel:jawn-parser_2.13:1.0.0;org.typelevel:cats-kernel_2.13:2.1.0;io.circe:circe-parser_2.13:0.13.0;org.typelevel:cats-core_2.13:2.1.0;io.circe:circe-jawn_2.13:0.13.0;org.typelevel:alleycats-core_2.13:2.1.1;io.circe:circe-generic_2.13:0.13.0;no.kodeworks:kvarg-patch:0.7;io.circe:circe-core_2.13:0.13.0;org.scala-lang:scala-library:2.13.4;org.typelevel:kittens_2.13:2.1.0;org.typelevel:mouse_2.13:0.25;org.typelevel:cats-macros_2.13:2.1.0;io.circe:circe-numbers_2.13:0.13.0
308,com.github.xuwei-k:wartremover-scalikejdbc_2.13:0.4.1,0,23680,23680,0,null,0,0,-1,-1,com.github.xuwei-k:wartremover-scalikejdbc_2.13:0.4.1;org.scala-lang:scala-library:2.13.3;org.wartremover:wartremover_2.13.3:2.4.13;org.scala-lang:scala-compiler:2.13.3;org.scala-lang:scala-reflect:2.13.3;org.jline:jline:3.15.0;net.java.dev.jna:jna:5.3.1
309,com.mastfrog:giulius-settings-etcd:2.7.2,0,43963,40143,3820,813,0,0,102702,1324329,com.mastfrog:annotation-tools:2.7.2;javax.inject:javax.inject:1;io.grpc:grpc-netty:1.30.1;com.google.protobuf:protobuf-java:3.12.0;io.netty:netty-transport:4.1.60.Final;com.mastfrog:util-streams:2.7.2;com.mastfrog:giulius-settings:2.7.2;io.grpc:grpc-core:1.30.1;io.netty:netty-codec-socks:4.1.60.Final;io.netty:netty-buffer:4.1.60.Final;com.mastfrog:function:2.7.2;io.netty:netty-resolver:4.1.60.Final;com.google.guava:listenablefuture:9999.0-empty-to-avoid-conflict-with-guava;io.netty:netty-transport-native-unix-common:4.1.60.Final;com.mastfrog:util-preconditions:2.7.2;joda-time:joda-time:2.10.10;aopalliance:aopalliance:1.0;com.google.inject:guice:5.0.1;org.slf4j:slf4j-api:1.7.30;io.grpc:grpc-context:1.30.1;com.mastfrog:predicates:2.7.2;com.mastfrog:giulius:2.7.2;io.netty:netty-handler:4.1.60.Final;com.google.api.grpc:proto-google-common-protos:1.17.0;com.google.android:annotations:4.1.1.4;com.mastfrog:giulius-settings-etcd:2.7.2;io.grpc:grpc-protobuf:1.30.1;com.google.j2objc:j2objc-annotations:1.3;com.mastfrog:util-collections:2.7.2;com.mastfrog:util-time:2.7.2;com.mastfrog:util-strings:2.7.2;io.netty:netty-codec:4.1.60.Final;org.codehaus.mojo:animal-sniffer-annotations:1.18;com.mastfrog:abstractions:2.7.2;com.google.guava:failureaccess:1.0.1;com.mastfrog:util-fileformat:2.7.2;com.google.guava:guava:29.0-jre;com.google.code.gson:gson:2.8.6;io.grpc:grpc-protobuf-lite:1.30.1;com.mastfrog:giulius-annotations:2.7.2;io.netty:netty-handler-proxy:4.1.60.Final;com.mastfrog:giulius-threadpool:2.7.2;io.netty:netty-tcnative-boringssl-static:2.0.30.Final;com.ibm.etcd:etcd-java:0.0.16;com.mastfrog:injection-reflection-indexer:2.7.2;com.mastfrog:java-vogon:2.7.2;io.grpc:grpc-stub:1.30.1;io.netty:netty-codec-http2:4.1.60.Final;com.mastfrog:util-function:2.7.2;io.netty:netty-transport-native-epoll:4.1.48.Final;org.checkerframework:checker-qual:2.11.1;io.netty:netty-common:4.1.60.Final;com.google.errorprone:error_prone_annotations:2.3.4;io.grpc:grpc-api:1.30.1;io.perfmark:perfmark-api:0.19.0;com.google.code.findbugs:jsr305:3.0.2;com.mastfrog:annotation-processors:2.7.2;io.netty:netty-codec-http:4.1.60.Final
310,org.amqphub.quarkus:quarkus-qpid-jms:0.22.0,0,22078,21070,1008,402,0,0,35740,217478,io.smallrye.common:smallrye-common-classloader:1.5.0;jakarta.transaction:jakarta.transaction-api:1.3.3;io.netty:netty-transport:4.1.55.Final;org.jboss.threads:jboss-threads:3.2.0.Final;org.ow2.asm:asm:9.0;io.smallrye.common:smallrye-common-function:1.5.0;jakarta.enterprise:jakarta.enterprise.cdi-api:2.0.2;io.smallrye.common:smallrye-common-io:1.5.0;io.smallrye.common:smallrye-common-annotation:1.5.0;org.jboss.slf4j:slf4j-jboss-logmanager:1.1.0.Final;io.smallrye.common:smallrye-common-expression:1.5.0;org.jboss.logging:jboss-logging:3.4.1.Final;org.wildfly.common:wildfly-common:1.5.4.Final-format-001;io.quarkus:quarkus-arc:1.11.0.Final;io.netty:netty-buffer:4.1.55.Final;jakarta.interceptor:jakarta.interceptor-api:1.2.5;jakarta.inject:jakarta.inject-api:1.0;io.netty:netty-codec-http2:4.1.49.Final;org.eclipse.microprofile.config:microprofile-config-api:1.4;io.quarkus:quarkus-development-mode-spi:1.11.0.Final;io.netty:netty-codec:4.1.49.Final;io.netty:netty-common:4.1.55.Final;org.apache.geronimo.specs:geronimo-jms_2.0_spec:1.0-alpha-2;io.netty:netty-resolver:4.1.55.Final;io.smallrye.config:smallrye-config:1.10.0;org.graalvm.sdk:graal-sdk:20.3.0;io.smallrye.config:smallrye-config-common:1.10.0;org.apache.qpid:proton-j:0.33.8;org.eclipse.microprofile.context-propagation:microprofile-context-propagation-api:1.0.1;org.slf4j:slf4j-api:1.7.30;jakarta.ejb:jakarta.ejb-api:3.2.6;io.quarkus:quarkus-ide-launcher:1.11.0.Final;io.smallrye.common:smallrye-common-constraint:1.5.0;io.quarkus.arc:arc:1.11.0.Final;io.netty:netty-handler:4.1.55.Final;io.netty:netty-handler-proxy:4.1.49.Final;jakarta.annotation:jakarta.annotation-api:1.3.5;jakarta.el:jakarta.el-api:3.0.3;org.jboss.logmanager:jboss-logmanager-embedded:1.0.6;org.amqphub.quarkus:quarkus-qpid-jms:0.22.0;org.jboss.logging:jboss-logging-annotations:2.2.0.Final;io.quarkus:quarkus-core:1.11.0.Final;io.quarkus:quarkus-bootstrap-runner:1.11.0.Final;io.quarkus:quarkus-netty:1.11.0.Final;io.netty:netty-codec-http:4.1.55.Final;org.apache.qpid:qpid-jms-client:0.56.0
311,io.monix:monix-tail_sjs1_2.12:3.3.0,50178,80622,57088,23534,11130,190100,7260164,189591,6908593,io.monix:monix-execution_sjs1_2.12:3.3.0;org.typelevel:cats-core_sjs1_2.12:2.1.1;io.monix:monix-tail_sjs1_2.12:3.3.0;org.typelevel:cats-kernel_sjs1_2.12:2.1.1;org.typelevel:cats-macros_sjs1_2.12:2.1.1;org.scala-js:scalajs-library_2.12:1.3.0;org.scala-lang:scala-library:2.12.12;io.monix:implicitbox_sjs1_2.12:0.2.0;org.typelevel:cats-effect_sjs1_2.12:2.1.4;io.monix:monix-catnap_sjs1_2.12:3.3.0
312,de.sciss:audiowidgets-core_3.0.0-M3:2.3.2,0,22036,22036,0,null,0,0,-1,-1,de.sciss:audiowidgets-core_3.0.0-M3:2.3.2;org.scala-lang:scala3-library_3.0.0-M3:3.0.0-M3;org.scala-lang:scala-library:2.13.4
