number,coordinate,opalTime,totalMergeTime,cgPool,mergeTime,UCHTime,opalNodes,opalEdges,mergeNodes,mergeEdges,dependencies
721,dev.feast:feast-sdk:0.9.2,,162410,140316,22094,3759,-1,-1,250387,5655938,org.dom4j:dom4j:2.1.3;com.google.protobuf:protobuf-java:3.12.2;dev.feast:feast-common:0.9.2;org.springframework:spring-orm:5.2.7.RELEASE;org.springframework.boot:spring-boot-starter-aop:2.3.1.RELEASE;antlr:antlr:2.7.7;com.google.http-client:google-http-client-jackson2:1.34.0;net.minidev:accessors-smart:1.2;io.springfox:springfox-swagger2:2.8.0;org.hamcrest:hamcrest-core:1.3;commons-logging:commons-logging:1.2;io.grpc:grpc-core:1.30.2;io.gsonfire:gson-fire:1.8.4;org.mapstruct:mapstruct:1.2.0.Final;junit:junit:4.12;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.0;com.googlecode.json-simple:json-simple:1.1.1;org.springframework.boot:spring-boot-starter-jdbc:2.3.1.RELEASE;com.github.stephenc.jcip:jcip-annotations:1.0-1;com.squareup.okhttp3:okhttp:3.14.7;com.google.auth:google-auth-library-credentials:0.20.0;org.slf4j:slf4j-api:1.7.30;jakarta.persistence:jakarta.persistence-api:2.2.3;dev.feast:datatypes-java:0.9.2;io.grpc:grpc-services:1.30.2;com.google.api.grpc:proto-google-common-protos:1.17.0;com.google.android:annotations:4.1.1.4;org.checkerframework:checker-qual:2.5.2;io.grpc:grpc-netty-shaded:1.30.2;io.opencensus:opencensus-contrib-http-util:0.24.0;org.apache.kafka:kafka-clients:2.5.0;io.opentracing:opentracing-util:0.33.0;org.glassfish:jakarta.el:3.0.3;com.google.http-client:google-http-client:1.34.0;org.springframework.plugin:spring-plugin-core:1.2.0.RELEASE;org.msgpack:msgpack:0.6.8;org.springframework.boot:spring-boot-autoconfigure:2.3.1.RELEASE;org.hibernate.validator:hibernate-validator:6.1.2.Final;javax.annotation:javax.annotation-api:1.3.2;org.hibernate:hibernate-core:5.4.17.Final;io.opencensus:opencensus-api:0.24.0;org.springframework:spring-tx:5.2.7.RELEASE;org.springframework:spring-context:5.2.7.RELEASE;org.springframework.data:spring-data-commons:2.3.1.RELEASE;org.jvnet.staxex:stax-ex:1.8;net.minidev:json-smart:2.3;org.ow2.asm:asm:5.0.4;org.fluentd:fluent-logger:0.3.1;org.springframework.security:spring-security-config:5.3.0.RELEASE;com.nimbusds:nimbus-jose-jwt:8.9;net.devh:grpc-common-spring-boot:2.9.0.RELEASE;org.springframework:spring-jdbc:5.2.7.RELEASE;org.springframework.security:spring-security-oauth2-jose:5.3.0.RELEASE;io.opentracing:opentracing-api:0.33.0;org.lz4:lz4-java:1.7.1;com.squareup.okhttp3:logging-interceptor:3.14.7;com.squareup.okio:okio:1.17.2;org.springframework.security:spring-security-oauth2-resource-server:5.3.0.RELEASE;org.springframework.boot:spring-boot-starter-json:2.3.1.RELEASE;javax.validation:validation-api:2.0.1.Final;jakarta.validation:jakarta.validation-api:2.0.2;io.swagger:swagger-annotations:1.5.24;com.google.errorprone:error_prone_annotations:2.3.4;com.zaxxer:HikariCP:3.4.5;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.jaxb:txw2:2.3.1;io.perfmark:perfmark-api:0.19.0;org.springframework.boot:spring-boot-starter:2.3.1.RELEASE;io.grpc:grpc-api:1.30.2;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.36;org.springframework:spring-expression:5.2.4.RELEASE;org.jboss:jandex:2.1.3.Final;dev.feast:feast-sdk:0.9.2;com.google.code.findbugs:jsr305:3.0.2;net.devh:grpc-server-spring-boot-autoconfigure:2.9.0.RELEASE;org.hibernate.common:hibernate-commons-annotations:5.1.0.Final;jakarta.transaction:jakarta.transaction-api:1.3.3;org.springframework:spring-webmvc:5.2.7.RELEASE;javax.xml.bind:jaxb-api:2.3.1;org.springframework:spring-beans:5.2.7.RELEASE;org.springframework.boot:spring-boot-starter-tomcat:2.3.1.RELEASE;com.google.protobuf:protobuf-java-util:3.12.2;io.springfox:springfox-swagger-ui:2.8.0;net.devh:grpc-server-spring-boot-starter:2.9.0.RELEASE;org.springframework.data:spring-data-jpa:2.3.1.RELEASE;io.springfox:springfox-core:2.8.0;org.springframework.boot:spring-boot-starter-data-jpa:2.3.1.RELEASE;org.springframework:spring-aspects:5.2.7.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.0;org.springframework.security:spring-security-oauth2-core:5.3.0.RELEASE;org.springframework:spring-web:5.2.7.RELEASE;org.apache.httpcomponents:httpcore:4.4.12;com.fasterxml.jackson.core:jackson-annotations:2.11.0;org.apache.commons:commons-lang3:3.6;com.sun.xml.fastinfoset:FastInfoset:1.2.15;com.fasterxml.jackson.core:jackson-databind:2.11.0;io.opentracing:opentracing-noop:0.33.0;io.grpc:grpc-context:1.30.2;commons-codec:commons-codec:1.11;io.grpc:grpc-protobuf:1.30.2;com.google.j2objc:j2objc-annotations:1.1;org.xerial.snappy:snappy-java:1.1.7.3;javax.activation:javax.activation-api:1.2.0;net.bytebuddy:byte-buddy:1.10.10;io.springfox:springfox-swagger-common:2.8.0;com.github.luben:zstd-jni:1.4.4-7;org.codehaus.mojo:animal-sniffer-annotations:1.18;org.apache.tomcat.embed:tomcat-embed-core:9.0.36;com.google.guava:guava:26.0-jre;org.jboss.logging:jboss-logging:3.3.2.Final;org.openapitools:jackson-databind-nullable:0.1.0;com.google.code.gson:gson:2.8.6;io.grpc:grpc-protobuf-lite:1.30.2;org.javassist:javassist:3.24.0-GA;org.springframework.plugin:spring-plugin-metadata:1.2.0.RELEASE;com.fasterxml:classmate:1.3.4;org.springframework:spring-aop:5.2.4.RELEASE;io.swagger:swagger-models:1.5.14;org.reflections:reflections:0.9.11;org.springframework.security:spring-security-core:5.3.0.RELEASE;org.apache.httpcomponents:httpclient:4.5.10;io.springfox:springfox-schema:2.8.0;org.aspectj:aspectjweaver:1.9.5;org.springframework:spring-core:5.2.7.RELEASE;io.grpc:grpc-stub:1.30.2;org.yaml:snakeyaml:1.26;org.springframework.boot:spring-boot:2.3.1.RELEASE;org.springframework:spring-jcl:5.2.7.RELEASE;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.0;io.springfox:springfox-spi:2.8.0;org.springframework.security:spring-security-web:5.3.0.RELEASE;io.opentracing.contrib:opentracing-grpc:0.2.3;com.google.auth:google-auth-library-oauth2-http:0.20.0;io.springfox:springfox-spring-web:2.8.0;com.fasterxml.jackson.core:jackson-core:2.11.0;com.google.auto.value:auto-value-annotations:1.6.6;org.springframework.boot:spring-boot-starter-web:2.3.1.RELEASE;org.glassfish.jaxb:jaxb-runtime:2.3.1;org.springframework:spring-context-support:5.2.7.RELEASE;com.sun.istack:istack-commons-runtime:3.0.7
722,org.openforis.commons:of-commons-web-spring:0.1.25,0,16947,16177,770,262,0,0,16996,200393,org.springframework:spring-jcl:5.2.9.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;commons-logging:commons-logging:1.2;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-core:5.2.9.RELEASE;org.openforis.commons:of-commons-concurrency:0.1.25;org.springframework:spring-beans:5.2.9.RELEASE;org.openforis.commons:of-commons-web:0.1.25;commons-collections:commons-collections:3.2.2;org.openforis.commons:of-commons-web-spring:0.1.25;commons-beanutils:commons-beanutils:1.9.4;org.springframework:spring-context:5.2.9.RELEASE
723,org.biojava:biojava-survival:6.0.0-alpha1,3052,15601,15341,260,212,13059,41957,12880,37394,org.apache.logging.log4j:log4j-slf4j-impl:2.14.0;org.apache.logging.log4j:log4j-api:2.14.0;org.apache.logging.log4j:log4j-core:2.14.0;org.slf4j:slf4j-api:1.7.30;org.apache.commons:commons-math:2.2;org.biojava:biojava-survival:6.0.0-alpha1
724,org.apache.camel:camel-zendesk:2.25.3,15728,35738,33692,2046,1005,58059,570004,57014,485804,com.cloudbees.thirdparty:zendesk-java-client:0.6.2;io.netty:netty-handler:4.1.21.Final;io.netty:netty-transport-native-unix-common:4.1.21.Final;com.fasterxml.jackson.core:jackson-databind:2.9.3;io.netty:netty-buffer:4.1.21.Final;com.fasterxml.jackson.core:jackson-core:2.9.3;com.damnhandy:handy-uri-templates:2.1.6;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;io.netty:netty-codec-http:4.1.21.Final;io.netty:netty-codec:4.1.21.Final;io.netty:netty-transport:4.1.21.Final;io.netty:netty-codec-dns:4.1.21.Final;io.netty:netty-handler-proxy:4.1.21.Final;com.typesafe.netty:netty-reactive-streams:2.0.0;org.asynchttpclient:async-http-client:2.3.0;org.reactivestreams:reactive-streams:1.0.2;org.asynchttpclient:async-http-client-netty-utils:2.3.0;joda-time:joda-time:2.9.4;io.netty:netty-transport-native-epoll:4.1.21.Final;org.apache.camel:camel-core:2.25.3;org.slf4j:slf4j-api:1.7.26;io.netty:netty-resolver-dns:4.1.21.Final;org.apache.camel:camel-zendesk:2.25.3;io.netty:netty-codec-socks:4.1.21.Final;io.netty:netty-resolver:4.1.21.Final;com.fasterxml.jackson.core:jackson-annotations:2.9.0;io.netty:netty-common:4.1.21.Final
725,org.scala-js:scalajs-compiler_2.12.13:1.2.0,0,50942,42433,8509,11863,0,0,66692,1409186,org.scala-js:scalajs-compiler_2.12.13:1.2.0;org.scala-lang:scala-reflect:2.12.13;org.scala-lang:scala-compiler:2.12.13;org.scala-lang.modules:scala-xml_2.12:1.0.6;org.scala-lang:scala-library:2.12.13
726,org.apache.camel.quarkus:camel-quarkus-microprofile-fault-tolerance:1.6.0,0,23537,22218,1319,741,0,0,33301,207060,org.apache.camel.quarkus:camel-quarkus-microprofile-fault-tolerance:1.6.0;io.smallrye.common:smallrye-common-classloader:1.5.0;jakarta.transaction:jakarta.transaction-api:1.3.3;org.apache.camel:camel-core-model:3.7.0;org.apache.camel:camel-base:3.7.0;io.smallrye:smallrye-fault-tolerance-core:4.3.2;org.ow2.asm:asm:9.0;org.apache.camel:camel-support:3.7.0;io.smallrye.common:smallrye-common-io:1.5.0;org.apache.camel:camel-componentdsl:3.7.0;io.smallrye.common:smallrye-common-expression:1.5.0;org.wildfly.common:wildfly-common:1.5.4.Final-format-001;jakarta.inject:jakarta.inject-api:1.0;org.jboss.logging:commons-logging-jboss-logging:1.0.0.Final;org.eclipse.microprofile.config:microprofile-config-api:1.4;org.apache.camel:camel-base-engine:3.7.0;org.apache.camel:camel-management-api:3.7.0;org.slf4j:slf4j-api:1.7.30;org.apache.camel.quarkus:camel-quarkus-support-common:1.6.0;io.smallrye.common:smallrye-common-constraint:1.5.0;jakarta.ejb:jakarta.ejb-api:3.2.6;io.quarkus.arc:arc:1.11.0.Final;io.smallrye:smallrye-context-propagation-api:1.0.19;org.apache.camel:camel-core-processor:3.7.0;org.apache.camel:camel-api:3.7.0;io.quarkus:quarkus-core:1.11.0.Final;io.quarkus:quarkus-bootstrap-runner:1.11.0.Final;io.quarkus:quarkus-smallrye-context-propagation:1.11.0.Final;org.apache.camel:camel-core-languages:3.7.0;io.smallrye:smallrye-metrics-api:2.4.4;org.apache.camel:camel-util:3.7.0;org.apache.camel:camel-microprofile-fault-tolerance:3.7.0;org.eclipse.microprofile.metrics:microprofile-metrics-api:2.3.2;org.apache.camel:camel-core-catalog:3.7.0;org.jboss.threads:jboss-threads:3.2.0.Final;io.smallrye:smallrye-fault-tolerance:4.3.2;io.quarkus:quarkus-smallrye-fault-tolerance:1.11.0.Final;io.smallrye.common:smallrye-common-function:1.5.0;jakarta.enterprise:jakarta.enterprise.cdi-api:2.0.2;io.smallrye.common:smallrye-common-annotation:1.5.0;org.jboss.slf4j:slf4j-jboss-logmanager:1.1.0.Final;org.jboss.logging:jboss-logging:3.4.1.Final;io.quarkus:quarkus-arc:1.11.0.Final;jakarta.interceptor:jakarta.interceptor-api:1.2.5;org.apache.camel:camel-core-engine:3.7.0;io.smallrye:smallrye-fault-tolerance-api:4.3.2;io.smallrye:smallrye-context-propagation:1.0.19;org.apache.camel:camel-microprofile-config:3.7.0;io.quarkus:quarkus-development-mode-spi:1.11.0.Final;io.smallrye.config:smallrye-config:1.10.0;org.graalvm.sdk:graal-sdk:20.3.0;io.smallrye.config:smallrye-config-common:1.10.0;org.eclipse.microprofile.context-propagation:microprofile-context-propagation-api:1.0.1;org.apache.camel:camel-endpointdsl:3.7.0;io.smallrye:smallrye-fault-tolerance-context-propagation:4.3.2;io.quarkus:quarkus-ide-launcher:1.11.0.Final;jakarta.enterprise.concurrent:jakarta.enterprise.concurrent-api:1.1.2;jakarta.annotation:jakarta.annotation-api:1.3.5;jakarta.el:jakarta.el-api:3.0.3;org.jboss.logmanager:jboss-logmanager-embedded:1.0.6;org.apache.camel:camel-tooling-model:3.7.0;org.jboss.logging:jboss-logging-annotations:2.2.0.Final;org.apache.camel:camel-core-reifier:3.7.0;org.eclipse.microprofile.fault-tolerance:microprofile-fault-tolerance-api:2.1.1;org.apache.camel:camel-util-json:3.7.0;org.apache.camel.quarkus:camel-quarkus-core:1.6.0
727,org.apache.felix:atomos-maven-plugin:0.9.0,0,32571,30901,1670,393,0,0,38703,492945,org.apache.felix:atomos-maven-plugin:0.9.0;org.codehaus.plexus:plexus-utils:3.2.1;javax.inject:javax.inject:1;org.apache.commons:commons-lang3:3.8.1;javax.annotation:jsr250-api:1.0;org.apache.maven:maven-repository-metadata:3.6.3;org.codehaus.plexus:plexus-component-annotations:2.1.0;org.apache.maven.resolver:maven-resolver-spi:1.4.1;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.substrate.api:0.9.0;org.sonatype.plexus:plexus-sec-dispatcher:1.4;org.apache.maven:maven-builder-support:3.6.3;org.codehaus.plexus:plexus-classworlds:2.6.0;aopalliance:aopalliance:1.0;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.substrate.impl:0.9.0;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.core:0.9.0;commons-io:commons-io:2.5;org.osgi:org.osgi.service.component:1.4.0;org.codehaus.mojo:animal-sniffer-annotations:1.14;com.google.j2objc:j2objc-annotations:1.1;org.eclipse.sisu:org.eclipse.sisu.plexus:0.3.4;org.apache.maven:maven-core:3.6.3;org.apache.maven.resolver:maven-resolver-impl:1.4.1;com.google.inject:guice:4.2.1;com.google.guava:guava:25.1-android;org.osgi:org.osgi.util.converter:1.0.1;org.slf4j:slf4j-api:1.7.29;org.apache.maven:maven-artifact:3.6.3;org.checkerframework:checker-compat-qual:2.0.0;org.osgi:org.osgi.framework:1.9.0;org.apache.maven:maven-plugin-api:3.6.3;org.apache.maven.shared:maven-shared-utils:3.2.1;org.apache.maven.resolver:maven-resolver-util:1.4.1;org.codehaus.plexus:plexus-interpolation:1.25;org.osgi:org.osgi.util.function:1.1.0;javax.enterprise:cdi-api:1.0;biz.aQute.bnd:biz.aQute.bnd.annotation:5.0.1;org.eclipse.sisu:org.eclipse.sisu.inject:0.3.4;org.apache.felix:org.apache.felix.scr:2.1.16;org.apache.maven:maven-settings-builder:3.6.3;org.javassist:javassist:3.26.0-GA;org.osgi:osgi.annotation:7.0.0;org.apache.maven:maven-model-builder:3.6.3;com.google.errorprone:error_prone_annotations:2.1.3;org.apache.maven:maven-settings:3.6.3;org.sonatype.plexus:plexus-cipher:1.4;org.apache.felix.atomos.utils:org.apache.felix.atomos.utils.api:0.9.0;com.google.code.findbugs:jsr305:3.0.2;org.osgi:org.osgi.util.tracker:1.5.2;org.apache.maven:maven-resolver-provider:3.6.3;org.apache.maven.resolver:maven-resolver-api:1.4.1;org.apache.maven:maven-model:3.6.3
728,com.expedia.www:haystack-agent-kafka-dispatcher:0.1.18,0,148083,97358,50725,12412,0,0,203245,4230908,io.netty:netty-transport:4.1.17.Final;io.grpc:grpc-okhttp:1.9.0;com.expedia.www:haystack-agent-kafka-dispatcher:0.1.18;javax.xml.bind:jaxb-api:2.3.0;com.google.protobuf.nano:protobuf-javanano:3.0.0-alpha-5;org.lz4:lz4-java:1.4;io.netty:netty-codec-socks:4.1.17.Final;com.google.protobuf:protobuf-java:3.4.0;io.grpc:grpc-protobuf-lite:1.9.0;org.hamcrest:hamcrest-core:1.3;net.sf.jopt-simple:jopt-simple:5.0.4;io.netty:netty-resolver:4.1.17.Final;junit:junit:4.12;com.sun.xml.bind:jaxb-core:2.3.0;com.sun.xml.bind:jaxb-impl:2.3.0;com.google.guava:guava:19.0;com.yammer.metrics:metrics-core:2.2.0;org.mockito:mockito-core:1.9.5;com.expedia.www:haystack-agent-api:0.1.18;io.netty:netty-handler:4.1.17.Final;io.grpc:grpc-testing:1.9.0;org.apache.zookeeper:zookeeper:3.4.10;io.opencensus:opencensus-api:0.10.0;io.grpc:grpc-all:1.9.0;io.grpc:grpc-netty:1.9.0;io.grpc:grpc-protobuf-nano:1.9.0;org.objenesis:objenesis:1.0;ch.qos.logback:logback-core:1.2.3;io.netty:netty-codec-http2:4.1.17.Final;io.grpc:grpc-auth:1.9.0;org.apache.commons:commons-lang3:3.4;io.grpc:grpc-services:1.9.0;io.netty:netty-codec-http:4.1.17.Final;com.typesafe.scala-logging:scala-logging_2.12:3.7.2;org.xerial.snappy:snappy-java:1.1.7.1;io.netty:netty-buffer:4.1.17.Final;org.apache.kafka:kafka_2.12:1.1.0;io.grpc:grpc-protobuf:1.9.0;org.slf4j:slf4j-api:1.7.25;io.dropwizard.metrics:metrics-core:3.2.5;com.fasterxml.jackson.core:jackson-annotations:2.9.0;io.netty:netty-handler-proxy:4.1.17.Final;io.grpc:grpc-stub:1.9.0;org.apache.kafka:kafka-clients:1.1.0;com.fasterxml.jackson.core:jackson-databind:2.9.4;com.google.api.grpc:proto-google-common-protos:1.0.0;org.scala-lang:scala-library:2.12.4;io.grpc:grpc-core:1.9.0;io.grpc:grpc-context:1.9.0;com.fasterxml.jackson.core:jackson-core:2.9.4;com.google.code.gson:gson:2.7;com.squareup.okhttp:okhttp:2.5.0;org.scala-lang:scala-reflect:2.12.4;com.google.protobuf:protobuf-java-util:3.5.1;com.typesafe:config:1.3.1;com.101tec:zkclient:0.10;com.google.instrumentation:instrumentation-api:0.4.3;com.google.auth:google-auth-library-credentials:0.9.0;io.netty:netty-common:4.1.17.Final;javax.activation:activation:1.1.1;com.google.errorprone:error_prone_annotations:2.1.2;io.netty:netty-codec:4.1.17.Final;com.google.code.findbugs:jsr305:3.0.0;com.squareup.okio:okio:1.13.0;io.opencensus:opencensus-contrib-grpc-metrics:0.10.0;ch.qos.logback:logback-classic:1.2.3
729,com.github.kagkarlsson:spring-boot-example:10.0,,112270,102977,9293,1802,-1,-1,144014,2083788,org.dom4j:dom4j:2.1.3;jakarta.transaction:jakarta.transaction-api:1.3.3;com.github.kagkarlsson:spring-boot-example:10.0;org.springframework.boot:spring-boot-starter:2.3.4.RELEASE;org.springframework:spring-expression:5.2.9.RELEASE;org.springframework:spring-orm:5.2.9.RELEASE;com.fasterxml.jackson.datatype:jackson-datatype-jsr310:2.11.2;antlr:antlr:2.7.7;org.springframework.boot:spring-boot-autoconfigure:2.3.4.RELEASE;org.springframework.boot:spring-boot-actuator-autoconfigure:2.3.4.RELEASE;io.micrometer:micrometer-core:1.5.5;org.springframework:spring-aspects:5.2.9.RELEASE;org.springframework:spring-aop:5.2.9.RELEASE;org.springframework:spring-webmvc:5.2.9.RELEASE;org.latencyutils:LatencyUtils:2.0.3;org.springframework.boot:spring-boot-starter-actuator:2.3.4.RELEASE;org.junit.platform:junit-platform-commons:1.6.2;com.fasterxml.jackson.datatype:jackson-datatype-jdk8:2.11.2;org.springframework:spring-web:5.2.9.RELEASE;org.springframework.boot:spring-boot-starter-json:2.3.4.RELEASE;org.apiguardian:apiguardian-api:1.1.0;org.apache.logging.log4j:log4j-api:2.13.3;org.apache.logging.log4j:log4j-to-slf4j:2.13.3;org.junit.jupiter:junit-jupiter-engine:5.6.2;ch.qos.logback:logback-core:1.2.3;org.slf4j:slf4j-api:1.7.30;com.fasterxml.jackson.core:jackson-annotations:2.11.2;jakarta.persistence:jakarta.persistence-api:2.2.3;com.fasterxml.jackson.core:jackson-databind:2.11.2;com.github.kagkarlsson:db-scheduler-spring-boot-starter:10.0;com.sun.xml.fastinfoset:FastInfoset:1.2.15;org.springframework.data:spring-data-jpa:2.3.4.RELEASE;org.springframework.boot:spring-boot-starter-web:2.3.4.RELEASE;org.springframework:spring-core:5.2.9.RELEASE;org.springframework:spring-beans:5.2.9.RELEASE;org.springframework.boot:spring-boot:2.3.4.RELEASE;io.prometheus:simpleclient:0.8.1;net.bytebuddy:byte-buddy:1.10.10;org.apache.tomcat.embed:tomcat-embed-core:9.0.38;org.springframework.boot:spring-boot-actuator:2.3.4.RELEASE;org.jboss.logging:jboss-logging:3.3.2.Final;org.glassfish:jakarta.el:3.0.3;org.slf4j:jul-to-slf4j:1.7.30;org.javassist:javassist:3.24.0-GA;org.jvnet.staxex:stax-ex:1.8;org.hdrhistogram:HdrHistogram:2.1.12;io.prometheus:simpleclient_common:0.8.1;com.fasterxml:classmate:1.5.1;org.springframework.boot:spring-boot-starter-logging:2.3.4.RELEASE;org.springframework.boot:spring-boot-starter-aop:2.3.4.RELEASE;org.springframework:spring-jdbc:5.2.9.RELEASE;org.aspectj:aspectjweaver:1.9.6;org.junit.jupiter:junit-jupiter-api:5.6.2;org.springframework:spring-context:5.2.9.RELEASE;org.yaml:snakeyaml:1.26;org.junit.platform:junit-platform-engine:1.6.2;io.micrometer:micrometer-registry-prometheus:1.5.5;com.github.kagkarlsson:micro-jdbc:0.3;org.junit.jupiter:junit-jupiter-params:5.6.2;org.springframework:spring-jcl:5.2.9.RELEASE;org.hsqldb:hsqldb:2.5.1;com.fasterxml.jackson.module:jackson-module-parameter-names:2.11.2;org.springframework.boot:spring-boot-starter-data-jpa:2.3.4.RELEASE;com.zaxxer:HikariCP:3.4.5;org.hibernate:hibernate-core:5.4.21.Final;jakarta.annotation:jakarta.annotation-api:1.3.5;org.glassfish.jaxb:txw2:2.3.1;org.springframework.boot:spring-boot-starter-jdbc:2.3.4.RELEASE;com.fasterxml.jackson.core:jackson-core:2.11.2;org.springframework.boot:spring-boot-starter-tomcat:2.3.4.RELEASE;org.apache.tomcat.embed:tomcat-embed-websocket:9.0.38;com.github.kagkarlsson:db-scheduler:10.0;org.junit.jupiter:junit-jupiter:5.6.2;org.jboss:jandex:2.1.3.Final;org.springframework:spring-tx:5.2.9.RELEASE;org.opentest4j:opentest4j:1.2.0;org.glassfish.jaxb:jaxb-runtime:2.3.1;com.sun.istack:istack-commons-runtime:3.0.7;org.springframework.data:spring-data-commons:2.3.4.RELEASE;ch.qos.logback:logback-classic:1.2.3;org.hibernate.common:hibernate-commons-annotations:5.1.0.Final
730,com.github.ghostdogpr:caliban_2.13:0.9.2,0,25329,25329,0,null,0,0,-1,-1,com.github.ghostdogpr:caliban_2.13:0.9.2;org.scala-lang:scala-library:2.13.3;com.lihaoyi:fastparse_2.13:2.3.0;com.lihaoyi:sourcecode_2.13:0.2.1;com.lihaoyi:geny_2.13:0.6.0;com.propensive:magnolia_2.13:0.17.0;com.propensive:mercator_2.13:0.2.1;org.scala-lang:scala-compiler:2.13.0;jline:jline:2.14.6;org.scala-lang:scala-reflect:2.13.0;dev.zio:zio_2.13:1.0.1;dev.zio:zio-stacktracer_2.13:1.0.1;dev.zio:izumi-reflect_2.13:1.0.0-M5;dev.zio:izumi-reflect-thirdparty-boopickle-shaded_2.13:1.0.0-M5;dev.zio:zio-streams_2.13:1.0.1;dev.zio:zio-query_2.13:0.2.5
