number,coordinate,occurrence,isolatedRevisionTime,nodes,edges
15938,commons-collections:commons-collections:3.1,1,1340,4021,0
15939,org.graalvm.sdk:graal-sdk:21.0.0,1,412,1837,0
15940,org.eclipse.persistence:org.eclipse.persistence.moxy:2.7.7,1,0,0,0
15941,io.monix:monix-internal-jctools_2.13:3.3.0,1,1163,1679,0
15942,org.apache.camel:camel-validator:3.4.5,1,62,71,0
15943,org.springframework.security:spring-security-core:5.1.12.RELEASE,1,723,1754,0
15944,org.aopalliance:com.springsource.org.aopalliance:1.0.0,1,0,0,0
15945,org.apache.camel:camel-validator:3.4.4,1,60,71,0
15946,org.eclipse.persistence:org.eclipse.persistence.moxy:2.7.4,1,0,0,0
15947,org.keycloak:keycloak-core:3.1.0.CR1,1,1221,2099,0
15948,org.apache.yetus:audience-annotations:0.5.0,1,75,29,0
15949,org.apache.logging.log4j:log4j-slf4j-impl:2.13.3,1,45,123,0
15950,org.apache.logging.log4j:log4j-slf4j-impl:2.13.2,1,49,123,0
15951,io.swagger.core.v3:swagger-core:2.0.0,1,426,703,0
15952,org.bitbucket.askllc.fermenter.stout:stout-spring-authentication:2.1.5,1,3711,38,0
15953,org.apache.streampipes:streampipes-logging:0.67.0,1,25,33,0
15954,org.langrid:jp.go.nict.langrid.language:1.1.2,1,417,162,0
15955,org.apache.cxf:cxf-rt-ws-security:3.3.4,1,1024,2128,0
15956,io.fabric8:fabric8-cxf:2.2.83,1,141,107,0
15957,org.springframework:spring-tx:5.3.3,1,0,0,0
15958,org.springframework:spring-tx:5.3.4,1,0,0,0
15959,org.springframework:spring-tx:5.3.1,1,437,1910,0
15960,org.apache.geronimo.specs:geronimo-json_1.1_spec:1.0,1,105,400,0
15961,io.dropwizard.metrics:metrics-json:4.0.5,1,41,40,0
15962,batik:batik-gui-util:1.6-1,1,149,258,0
15963,org.apache.activemq:artemis-jms-client:2.3.0,1,535,1100,0
15964,com.activitystream:as-sdk:0.1.12,1,6729,1916,0
15965,org.sonatype.sisu:sisu-resource-scanner:1.1,1,70,118,0
15966,com.simplyti.cloud:simple-server-di-guice:0.0.4-rc22,1,3563,75,0
15967,org.apache.camel.quarkus:camel-quarkus-aws2-eks:1.6.0,1,18,0,0
15968,org.apache.maven.resolver:maven-resolver-api:1.0.3,1,210,1054,0
15969,com.typesafe.play:play-datacommons_2.11:2.5.4,1,28,24,0
15970,org.apache.phoenix.thirdparty:phoenix-shaded-guava:1.0.0,1,5837,15045,0
15971,com.wepay.waltz:waltz-storage:0.9.0,1,195,435,0
15972,org.apache.servicemix.bundles:org.apache.servicemix.bundles.xmlresolver:1.2_3,1,310,308,0
15973,org.opencastproject:opencast-distribution-service-api:8.10,1,19,31,0
15974,com.shedhack.trace:trace-request-api:1.0.1,1,34,122,0
15975,org.apache.commons:commons-jexl3:3.1,1,1964,2148,0
15976,com.github.fommil.netlib:netlib-native_ref-linux-armhf:1.1,1,0,0,0
15977,com.oath.microservices:micro-core:1.2.5,1,295,996,0
15978,org.opensaml:opensaml-xmlsec-api:3.3.0,1,161,924,0
15979,io.zipkin.reporter2:zipkin-sender-urlconnection:2.9.0,1,40,32,0
15980,com.typesafe.play:play-streams_2.11:2.5.4,1,267,1342,0
15981,com.twitter:inject-server_2.13:21.1.0,1,133,424,0
15982,com.github.luben:zstd-jni:1.4.3-1,1,89,233,0
15983,com.drewnoakes:metadata-extractor:2.15.0,1,1695,2527,0
15984,org.javassist:javassist:3.19.0-GA,1,3200,3848,0
15985,org.webjars.npm:yn:2.0.0,1,26,0,0
15986,org.flowable:flowable-engine-common-api:6.6.0,1,77,148,0
15987,org.jboss.spec.javax.servlet:jboss-servlet-api_3.1_spec:1.0.0.Final,1,203,638,0
15988,com.ejlchina:jsonkit-core:1.0.0,1,338,14,0
15989,org.jboss:jandex:2.0.3.Final,1,671,1076,0
15990,org.codehaus.plexus:plexus-interactivity-api:1.0-alpha-4,1,26,42,0
15991,org.kie.soup:kie-soup-project-datamodel-api:7.48.0.Final,1,82,123,0
15992,io.helidon.common:helidon-common-mapper:1.4.8,1,61,88,0
15993,software.amazon.awssdk:sdk-core:2.10.36,1,1028,3161,0
15994,com.alachisoft:nc-pro-serialization:5.2-alpha-26,1,6637,876,0
15995,net.anwiba.commons:anwiba-commons-reference:1.1.121,1,486,566,0
15996,org.snmp4j:snmp4j:2.0.3,1,0,0,0
15997,org.springframework.boot:spring-boot-autoconfigure:2.3.9.RELEASE,1,1670,8792,0
15998,org.renjin:renjin-asm:5.0.4b,1,0,0,0
15999,com.google.cloud:google-cloud-core-grpc:1.12.0,1,36,41,0
16000,jakarta.batch:jakarta.batch-api:2.0.0,1,333,230,0
16001,com.googlecode.matrix-toolkits-java:mtj:1.0.4,1,824,1738,0
16002,org.eclipse.equinox:org.eclipse.equinox.preferences:3.4.1,1,238,470,0
16003,org.ops4j.pax.logging:pax-logging-api:1.10.1,1,802,4006,0
16004,com.google.classpath-explorer:classpath-explorer:1.0,1,68,55,0
16005,io.swagger.core.v3:swagger-core:2.0.8,1,414,756,0
16006,it.geosolutions.jaiext.bandcombine:jt-bandcombine:1.1.9,1,0,0,0
16007,org.uberfire:uberfire-widgets-properties-editor-api:7.48.0.Final,1,58,115,0
16008,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.6.3,1,100,117,0
16009,com.fasterxml.jackson.module:jackson-module-jaxb-annotations:2.6.4,1,64,117,0
16010,org.jboss.logging:jboss-logging:3.3.2.Final,1,347,838,0
16011,io.netty:netty-common:4.1.21.Final,1,1149,3389,0
16012,org.danilopianini:gson-extras:0.2.2,1,56,69,0
16013,com.fasterxml.jackson.core:jackson-databind:2.3.3,1,2294,6004,0
16014,cglib:cglib:3.2.10,1,2431,1433,0
16015,org.springframework:spring-context:5.0.6.RELEASE,1,0,0,0
16016,com.fasterxml.jackson.core:jackson-databind:2.3.1,1,4494,5996,0
16017,org.jetbrains:annotations:19.0.0,1,32,40,0
16018,com.fasterxml.jackson.core:jackson-databind:2.3.2,1,4612,6004,0
16019,cglib:cglib:3.2.12,1,907,1433,0
16020,com.fasterxml.jackson.core:jackson-databind:2.3.0,1,2874,5996,0
16021,com.typesafe.play:play-java_2.11:2.5.4,1,0,0,0
16022,org.apache.cxf:cxf-rt-security:3.3.4,1,170,179,0
16023,org.kie:kie-api:7.50.0.t20210209,1,1550,2101,0
16024,velocity-tools:velocity-tools-generic:1.2,1,156,215,0
16025,org.wvlet.airframe:airframe-surface_2.12:20.10.0,1,5655,3123,0
16026,org.jboss.resteasy:resteasy-core-spi:4.5.8.Final,1,354,1810,0
16027,org.apache.uima:uimaj-document-annotation:2.10.3,1,24,15,0
16028,org.eclipse.jetty:jetty-webapp:9.0.4.v20130625,1,426,393,0
16029,org.springframework.cloud:spring-cloud-starter-consul-discovery:1.3.6.RELEASE,1,31,0,0
16030,org.webjars.npm:color-convert:2.0.1,1,20,0,0
16031,org.apache.tomcat:tomcat-jdbc:9.0.39,1,634,1064,0
16032,com.twitter:util-tunable_2.13:21.1.0,1,173,558,0
16033,ai.tock:tock-nlp-entity-value:20.9.3,1,70,199,0
16034,com.twitter:util-jvm_2.12:20.10.0,1,342,1579,0
16035,io.opencensus:opencensus-contrib-http-util:0.11.1,1,30,9,0
16036,org.scala-js:scalajs-ir_sjs1_2.13:1.3.1,1,9649,4971,0
16037,org.apache.tomcat:tomcat-jdbc:9.0.30,1,602,1064,0
16038,com.github.binarywang:weixin-java-miniapp:4.0.2.B,1,2582,2583,0
16039,io.opentracing.contrib:opentracing-grpc:0.2.3,1,88,143,0
16040,com.alibaba:transmittable-thread-local:2.11.0,1,2891,4208,0
16041,org.geotools:gt-referencing:21.1,1,0,0,0
16042,org.springframework.boot:spring-boot:2.3.5.RELEASE,1,2946,5936,0
16043,org.jfxcore:javafx-media:15-ea+1,1,2597,0,0
16044,org.springframework.boot:spring-boot-starter-json:2.2.5.RELEASE,1,21,0,0
16045,net.bytebuddy:byte-buddy:0.6.14,1,0,0,0
16046,com.sun.istack:istack-commons-runtime:3.0.5,1,92,132,0
16047,org.springframework:spring-beans:4.3.27.RELEASE,1,2509,2784,0
16048,com.sun.istack:istack-commons-runtime:3.0.4,1,60,132,0
16049,com.sun.istack:istack-commons-runtime:3.0.7,1,98,132,0
16050,com.google.sitebricks:sitebricks-client:0.8.11,1,47,114,0
16051,com.twitter:util-slf4j-api_2.12:20.12.0,1,214,182,0
16052,com.sun.istack:istack-commons-runtime:3.0.8,1,124,132,0
16053,com.azure:azure-storage-internal-avro:12.0.1,1,77,289,0
16054,org.eclipse.core:org.eclipse.core.runtime:3.5.0.v20090429-1800,1,0,0,0
16055,org.apache.calcite:calcite-core:1.2.0-incubating,1,10661,14773,0
16056,com.azure:azure-storage-internal-avro:12.0.0,1,79,289,0
16057,com.dimafeng:testcontainers-scala-dynalite_2.13:0.38.9,1,3535,58,0
16058,org.apache.maven.wagon:wagon-http-shared:3.3.4,1,222,125,0
16059,org.jboss.slf4j:slf4j-jboss-logging:1.2.1.Final,1,3335,58,0
16060,org.factcast:factcast-core:0.0.30,1,4226,283,0
16061,org.zalando:opentracing-spring-web-extension:4.0.0,1,3875,80,0
16062,io.fogsy:empire-rdf4j:1.9.13,1,47,38,0
16063,io.helidon.security.providers:helidon-security-providers-http-sign:1.4.8,1,176,358,0
16064,org.kie.remote:kie-remote-jaxb:6.5.0.Final,1,254,632,0
16065,org.aspectj:aspectjweaver:1.6.9,1,6087,9279,0
16066,systems.manifold:manifold-io-test:2020.1.27,1,2062,0,0
16067,org.jboss.errai:errai-cdi-shared:4.10.0.Final,1,65,80,0
16068,com.eed3si9n:sjson-new-core_2.13:0.9.0,1,2675,4046,0
16069,it.micegroup.voila.runtime:voila-runtime-style-consip2008:1.3,1,2080,0,0
16070,io.micrometer:micrometer-registry-prometheus:1.4.2,1,65,168,0
16071,org.eclipse.jetty:jetty-http:9.0.7.v20131107,1,316,451,0
16072,org.apache.synapse:synapse-nhttp-transport:2.1.7-wso2v199,1,0,0,0
16073,javax.servlet:jstl:1.1.2,1,125,118,0
16074,org.apache.camel.quarkus:camel-quarkus-examples-rest-json:1.1.0,1,2636,22,0
16075,velocity-tools:velocity-tools-view:1.4,1,400,765,0
16076,com.mchange:c3p0:0.9.5.4,1,2163,3533,0
16077,com.mchange:c3p0:0.9.5.5,1,1657,3536,0
16078,com.github.spullara.mustache.java:compiler:0.9.6,1,466,471,0
16079,com.auth0:jwks-rsa:0.2.0,1,2911,61,0
16080,com.github.spullara.mustache.java:compiler:0.9.4,1,410,453,0
16081,org.wvlet.airframe:airframe-config_2.12:20.10.0,1,399,911,0
16082,com.orbitz.consul:consul-client:1.3.9,1,1339,4220,0
16083,org.codehaus.plexus:plexus-interpolation:1.22,1,193,329,0
16084,org.codehaus.plexus:plexus-interpolation:1.21,1,184,278,0
16085,io.quarkus:quarkus-jaxp:1.12.0.Final,1,44,0,0
16086,org.apache.aries.rsa:org.apache.aries.rsa.core:1.16.0,1,323,240,0
16087,org.codehaus.plexus:plexus-interpolation:1.24,1,232,330,0
16088,org.codehaus.plexus:plexus-interpolation:1.25,1,328,347,0
16089,org.eclipse.rdf4j:rdf4j-rio-binary:3.1.0,1,46,46,0
16090,io.netty:netty-buffer:4.1.51.Final,1,1508,3905,0
16091,commons-validator:commons-validator:1.6,1,360,779,0
16092,com.tvd12:ezyfox-security:1.1.3,1,135,111,0
16093,com.vladsch.flexmark:flexmark-formatter:0.50.40,1,231,555,0
16094,org.moduliths:moduliths-events-core:1.1.0-M1,1,836,180,0
16095,com.coditory.sherlock:sherlock-inmem-sync:0.4.5,1,70,19,0
16096,com.tvd12:ezyfox-security:1.1.4,1,146,111,0
16097,org.apache.jena:jena-tdb:3.0.0,1,3289,3225,0
16098,com.coditory.sherlock:sherlock-inmem-sync:0.4.4,1,2453,19,0
16099,org.springframework.boot:spring-boot:2.3.7.RELEASE,1,2017,5957,0
16100,io.dropwizard:dropwizard-metrics:0.7.1,1,37,51,0
16101,org.apache.arrow:arrow-vector:0.10.0,1,5155,32803,0
16102,com.helger.ubl:ph-ubl21:6.4.2,1,8042,30007,0
16103,org.apache.poi:ooxml-schemas:1.4,1,56834,200016,0
16104,org.reflections:reflections:0.9.9-RC1,1,466,587,0
16105,io.quarkus:quarkus-datasource-deployment:1.10.5.Final,1,16,1,0
16106,org.codehaus.plexus:plexus-interpolation:1.11,1,1203,216,0
16107,net.sourceforge.plantuml:plantuml:1.2019.9,1,20339,24421,0
16108,org.glassfish.jersey.media:jersey-media-json-jackson:2.30.1,1,94,228,0
16109,org.codehaus.plexus:plexus-interpolation:1.16,1,690,273,0
16110,org.codehaus.plexus:plexus-interpolation:1.14,1,574,275,0
16111,org.springframework.boot:spring-boot-autoconfigure:2.3.8.RELEASE,1,2166,8786,0
16112,org.springframework.boot:spring-boot-starter-aop:1.4.3.RELEASE,1,13,0,0
16113,org.codehaus.plexus:plexus-interpolation:1.19,1,592,274,0
16114,commons-dbutils:commons-dbutils:1.5,1,105,285,0
16115,commons-validator:commons-validator:1.7,1,1962,798,0
16116,com.github.cafapi:caf-api:1.20.0-288,1,46,64,0
16117,software.amazon.awssdk:utils:2.13.75,1,222,744,0
16118,dev.feast:feast-sdk:0.9.2,1,3737,99,0
16119,org.biojava:biojava-survival:6.0.0-alpha1,1,5715,466,0
16120,javax.el:javax.el-api:2.2.4,1,86,166,0
16121,org.eclipse.jetty.orbit:org.eclipse.jdt.core:3.8.2.v20130121,1,10270,6828,0
16122,com.github.java-json-tools:json-schema-core:1.2.8,1,238,608,0
16123,javax.el:javax.el-api:2.2.5,1,144,166,0
16124,org.opendaylight.bgpcep:programming-topology-api:0.14.3,1,24,16,0
16125,org.seleniumhq.selenium:selenium-chrome-driver:2.29.0,1,35,32,0
16126,org.scala-lang:scala-reflect:2.11.12,1,0,0,0
16127,org.wvlet.airframe:airframe-json_2.12:20.10.0,1,621,820,0
16128,org.mini2Dx:mini2Dx-lock-provider:1.1.0,1,70,27,0
16129,org.springframework:spring-context:5.2.0.RELEASE,1,0,0,0
16130,org.springframework.boot:spring-boot-configuration-processor:2.3.4.RELEASE,1,474,659,0
16131,org.apache.maven.scm:maven-scm-provider-clearcase:1.7,1,113,168,0
16132,org.eclipse.emf:org.eclipse.emf.common:2.22.0,1,1070,2215,0
16133,io.dropwizard.metrics:metrics-json:4.1.6,1,51,40,0
16134,io.smallrye.reactive:smallrye-mutiny-vertx-auth-jwt:1.2.2,1,3113,20,0
16135,org.apache.camel:camel-aws-kinesis:3.7.1,1,999,162,0
16136,com.lihaoyi:geny_2.12:0.6.0,1,154,1008,0
16137,com.lihaoyi:geny_2.12:0.6.2,1,327,1018,0
16138,com.typesafe.play:play-datacommons_2.11:2.4.3,1,30,24,0
16139,org.geckoprojects.emf:org.gecko.emf.osgi.api:3.4.0,1,90,138,0
16140,com.sap.cloud.mt:multi-tenant-runtime:1.7.0,1,109,219,0
16141,io.quarkus:quarkus-vertx-core:1.11.0.Beta2,1,80,268,0
16142,net.sourceforge.htmlunit:htmlunit:2.38.0,1,4959,9597,0
16143,com.github.kagkarlsson:db-scheduler-spring-boot-starter:10.0,1,435,72,0
16144,io.quarkus.arc:arc:1.11.0.Final,1,406,945,0
16145,com.mastfrog:giulius:2.7.2,1,70,209,0
16146,io.helidon.microprofile.jwt:helidon-microprofile-jwt-auth-cdi:1.4.8,1,109,104,0
16147,org.springframework:spring-beans:4.3.26.RELEASE,1,2386,2784,0
16148,org.apache.cxf.systests:cxf-systests-cdi-base:3.3.10,1,39,90,0
16149,org.xwiki.commons:xwiki-commons-xml:12.8,1,231,172,0
16150,org.uberfire:uberfire-io:7.51.0.Final,1,119,257,0
16151,org.eclipse.jetty:jetty-webapp:8.1.7.v20120910,1,480,374,0
16152,org.codehaus.plexus:plexus-container-default:1.5.4,1,458,1112,0
16153,cn.springcloud.gray:spring-cloud-gray-server:D.0.1.0-Beta-3,1,2566,3529,0
16154,org.codehaus.plexus:plexus-container-default:1.5.5,1,513,1114,0
16155,org.springframework.boot:spring-boot-starter-json:2.2.4.RELEASE,1,17,0,0
16156,org.xwiki.commons:xwiki-commons-legacy-component-api:12.8,1,98,285,0
16157,com.github.fsanaulla:chronicler-core-shared_2.13:0.6.5,1,4978,2434,0
16158,com.thoughtworks.extractor:extractor_sjs0.6_2.11:2.1.3,1,64,159,0
16159,software.amazon.awscdk:events-targets:1.72.0,1,176,440,0
16160,com.addthis:basis:2.1.1,1,6873,1308,0
16161,org.webjars.npm:array-union:2.1.0,1,30,0,0
16162,com.netflix.spectator:spectator-reg-atlas:0.116.0,1,7650,11648,0
16163,org.springframework.data:spring-data-redis:2.2.4.RELEASE,1,4341,17535,0
16164,org.springframework.boot:spring-boot-starter:2.2.5.RELEASE,1,27,0,0
16165,com.helger.phive.rules:phive-rules-ublbe:2.0.3,1,2909,5,0
16166,com.mchange:mchange-commons-java:0.2.19,1,1782,5075,0
16167,com.mchange:mchange-commons-java:0.2.18,1,3396,4979,0
16168,org.seleniumhq.selenium:selenium-safari-driver:3.141.59,1,41,85,0
16169,io.netty:netty-transport-native-epoll:4.1.46.Final,1,187,1011,0
16170,com.mchange:mchange-commons-java:0.2.15,1,2355,4967,0
16171,com.mantledillusion.metrics:trail-metrics-api:1.0.0,1,211,84,0
16172,com.mchange:mchange-commons-java:0.2.11,1,1755,4855,0
16173,org.openscience.cdk:cdk-group:1.5.14,1,146,150,0
16174,com.aoindustries:ao-servlet-util:3.2.0,1,153,277,0
16175,org.apache.hadoop:hadoop-mapreduce-client-shuffle:2.8.5,1,114,217,0
16176,org.apache.camel.quarkus:camel-quarkus-support-aws:1.5.0,1,17,0,0
16177,io.vertx:vertx-rx-java2:3.9.2,1,6389,25421,0
16178,com.github.whvcse:easy-captcha:1.6.2,1,354,141,0
16179,org.osgi:org.osgi.service.cdi:1.0.0,1,103,131,0
16180,com.raquo:domtypes_sjs1_2.13:0.13.0,1,1028,2369,0
16181,org.json:json:20201115,1,337,343,0
16182,org.apache.shiro:shiro-lang:1.5.3,1,145,227,0
16183,org.eclipse.jetty:jetty-xml:9.2.14.v20151106,1,222,122,0
16184,io.grpc:grpc-stub:1.8.0,1,74,162,0
16185,io.quarkus:quarkus-bootstrap-maven-resolver:1.11.4.Final,1,453,419,0
16186,com.sun.jersey.contribs:jersey-multipart:1.19,1,89,184,0
16187,org.eclipse.jetty:jetty-jaas:9.4.11.v20180605,1,99,151,0
16188,org.apache.kerby:kerby-xdr:1.0.1,1,64,120,0
16189,org.wso2.orbit.com.lmax:disruptor:3.3.2.wso2v2,1,0,0,0
16190,org.apache.hadoop:hadoop-mapreduce-client-hs:2.8.5,1,360,630,0
16191,org.webjars.npm:globals:11.12.0,1,16,0,0
16192,com.sun.xml.bind:jaxb-core:2.3.0,1,665,1295,0
16193,io.dropwizard:dropwizard-jersey:1.3.27,1,139,416,0
16194,io.grpc:grpc-protobuf:1.25.0,1,50,19,0
16195,com.github.binarywang:wx-java-miniapp-spring-boot-starter:4.0.2.B,1,3056,74,0
16196,io.netty:netty-tcnative-boringssl-static:2.0.35.Final,1,63,305,0
16197,com.outr:perfolation_native0.4_2.11:1.2.4,1,3354,484,0
16198,org.apache.maven.scm:maven-scm-provider-jazz:1.7,1,132,152,0
16199,org.apache.cxf:cxf-rt-security:3.3.10,1,76,184,0
16200,dev.fritz2:components:0.9,1,2194,0,0
16201,io.fabric8:kubernetes-model-storageclass:5.1.1,1,338,1778,0
16202,de.adorsys.keymanagement:juggler-bouncycastle:0.0.6,1,40,42,0
16203,org.springframework.security:spring-security-core:3.2.7.RELEASE,1,473,1405,0
16204,it.geosolutions.jaiext.buffer:jt-buffer:1.1.9,1,0,0,0
16205,org.eclipse.jnosql.mapping:mapping-core:1.0.0-b3,1,3707,722,0
16206,de.ruedigermoeller:fst:2.56,1,1867,2321,0
16207,com.softwaremill.sttp.shared:ws_0.26:1.0.0-RC5,1,217,246,0
16208,org.jboss:jandex:2.2.3.Final,1,670,1152,0
16209,org.apache.ws.commons.axiom:axiom-dom:1.2.11-wso2v17,1,0,0,0
16210,org.apache.ws.commons.axiom:axiom-dom:1.2.11-wso2v16,1,0,0,0
16211,com.softwaremill.sttp.shared:ws_0.26:1.0.0-RC6,1,323,246,0
16212,de.ruedigermoeller:fst:2.50,1,1339,2280,0
16213,org.eclipse.jetty:jetty-rewrite:9.4.25.v20191220,1,102,153,0
16214,org.kie.workbench.stunner:kie-wb-common-stunner-jbpm-designer-integration-shared:7.48.0.Final,1,19,5,0
16215,org.apache.commons:commons-compress:1.8.1,1,1524,1694,0
16216,org.opendaylight.mdsal:mdsal-binding-util:6.0.7,1,57,255,0
16217,com.netflix.servo:servo-internal:0.10.1,1,572,585,0
16218,com.github.fommil.netlib:netlib-native_ref-linux-i686:1.1,1,0,0,0
16219,org.hibernate.validator:hibernate-validator:6.1.2.Final,1,0,0,0
16220,org.scala-js:scalajs-library_2.13:1.3.0,1,1935,5084,0
16221,software.amazon.awscdk:cdk-region-info:1.89.0,1,39,59,0
16222,org.scala-js:scalajs-library_2.13:1.3.1,1,1627,5084,0
16223,org.apiguardian:apiguardian-api:1.0.0,1,42,7,0
16224,org.bardframework.commons:common-utils:0.4,1,1492,1163,0
16225,com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.9.8,1,225,522,0
16226,com.twitter:finagle-init_2.12:20.10.0,1,35,1,0
16227,org.scalatest:scalatest_sjs0.6_2.12:3.0.5,1,21150,67331,0
16228,org.apache.openwebbeans:openwebbeans-spi:2.0.20,1,37,129,0
16229,org.infinispan:infinispan-commons:9.4.0.Final,1,1582,3377,0
16230,com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.9.9,1,304,524,0
16231,org.netbeans.api:org-netbeans-modules-options-api:RELEASE122,1,410,961,0
16232,org.netbeans.api:org-netbeans-modules-options-api:RELEASE121,1,425,961,0
16233,org.jetbrains.kotlinx:kotlinx-datetime-jvm:0.1.1,1,276,317,0
16234,org.apache.nifi:nifi-ssl-context-service-api:1.13.0,1,176,20,0
16235,org.netbeans.api:org-netbeans-modules-options-api:RELEASE123,1,696,961,0
16236,org.springframework.boot:spring-boot-starter-web:2.3.3.RELEASE,1,21,0,0
16237,org.eclipse.dirigible:dirigible-repository-api:5.6.0,1,79,150,0
16238,com.fasterxml.jackson.dataformat:jackson-dataformat-xml:2.9.1,1,363,512,0
16239,com.yammer.dropwizard:dropwizard-core:0.6.2,1,0,0,0
16240,systems.uom:systems-quantity:2.0.2,1,51,0,0
16241,org.springframework.boot:spring-boot-actuator-autoconfigure:2.1.17.RELEASE,1,775,2702,0
16242,io.netty:netty-transport-native-unix-common:4.1.14.Final,1,329,216,0
16243,org.apache.maven.plugins:maven-shade-plugin:2.3,1,290,288,0
16244,org.netbeans.api:org-netbeans-modules-settings:RELEASE121,1,266,501,0
16245,com.amazonaws:aws-java-sdk-kms:1.11.443,1,1317,2176,0
16246,org.netbeans.api:org-netbeans-modules-settings:RELEASE123,1,351,506,0
16247,org.apache.camel.quarkus:camel-quarkus-support-commons-logging-deployment:1.3.0,1,19,6,0
16248,org.yupana:yupana-schema_2.12:0.20.0,1,149,547,0
16249,io.opentracing.contrib:opentracing-web-servlet-filter:0.4.0,1,50,47,0
16250,com.dimafeng:testcontainers-scala-mockserver_2.12:0.38.3,1,3546,53,0
16251,org.cubeengine:logscribe-email:1.0.2,1,2416,7,0
16252,com.shapesecurity:salvation:2.7.2,1,257,840,0
16253,org.springframework:spring-core:4.3.13.RELEASE,1,3634,5270,0
16254,org.jetbrains.kotlinx:kotlinx-coroutines-slf4j:1.4.2,1,45,16,0
16255,javax.xml.bind:jaxb-api:2.4.0-b180830.0359,1,0,0,0
16256,org.opendaylight.genius:arputil-api:0.9.1,1,73,318,0
16257,org.apache.httpcomponents:httpcore:4.4.13,1,471,1680,0
16258,org.apache.httpcomponents:httpcore:4.4.12,1,601,1680,0
16259,org.apache.httpcomponents:httpcore:4.4.11,1,437,1674,0
16260,org.wso2.orbit.com.github.fge:json-schema-validator-all:2.2.6.wso2v7,1,0,0,0
16261,org.apache.httpcomponents:httpcore:4.4.10,1,837,1670,0
16262,org.uberfire:uberfire-security-client:7.51.0.Final,1,55,143,0
16263,org.apache.httpcomponents:httpcore:4.4.14,1,444,1680,0
16264,org.attoparser:attoparser:2.0.5.RELEASE,1,741,1234,0
16265,org.wildfly.common:wildfly-common:1.5.2.Final,1,1980,1865,0
16266,org.springframework:spring-tx:5.1.9.RELEASE,1,331,1138,0
16267,com.typesafe.play:play-datacommons_2.10:2.4.11,1,47,22,0
16268,org.scala-native:test-interface-sbt-defs_native0.3_2.11:0.3.9,1,41,99,0
16269,org.codehaus.groovy:groovy-xml:2.4.9,1,429,1171,0
16270,org.playframework.anorm:anorm-iteratee_2.12:2.6.8,1,3849,24,0
16271,org.apache.axis2:axis2-adb:1.6.1-wso2v54,1,0,0,0
16272,com.sksamuel.scruffy:scruffy-client_2.10:1.1.0-RC3,1,83,216,0
16273,net.sourceforge.htmlunit:htmlunit-core-js:2.11,1,6887,4599,0
16274,org.springframework.security:spring-security-web:3.2.10.RELEASE,1,566,1438,0
16275,net.sourceforge.htmlunit:htmlunit-core-js:2.17,1,7744,4979,0
16276,org.jruby:jruby-complete:1.7.4,1,0,0,0
16277,org.apache.ant:ant-antlr:1.9.13,1,49,25,0
16278,org.kie:kie-pmml-compiler-api:7.48.0.Final,1,40,4,0
16279,org.apache.httpcomponents:httpclient:4.5.12,1,1856,3109,0
